"display_name","age","gender","residence","pace","official_time","overall","gender_result","division_result",seconds,"first_name","last_name"
"John A Kelley","0","M","Massachusetts","00:05:44","2:30:40","1","1","1",9040,"John A Kelley",""
"Lloyd Bairstow","0","M","Massachusetts","00:05:49","2:32:50","2","2","2",9170,"Lloyd","Bairstow"
"Don Heinicke","0","M","Maryland","00:05:58","2:36:28","3","3","3",9388,"Don","Heinicke"
"Robert Rankine","0","M","Canada","00:06:01","2:38:03","4","4","4",9483,"Robert","Rankine"
"Lloyd Evans","0","M","Canada","00:06:05","2:39:43","5","5","5",9583,"Lloyd","Evans"
"Charles Robbins Jr","0","M","New York","00:06:05","2:39:51","6","6","6",9591,"Charles Robbins Jr",""
"Louis Young","0","M","Massachusetts","00:06:06","2:40:22","7","7","7",9622,"Louis","Young"
"Anthony Medeiros","0","M","Massachusetts","00:06:08","2:41:04","8","8","8",9664,"Anthony","Medeiros"
"John D (Jock) Semple","0","M","Massachusetts","00:06:23","2:47:36","9","9","9",10056,"John D (Jock) Semple",""
"Ab Morton","0","M","Canada","00:06:28","2:49:55","10","10","10",10195,"Ab","Morton"
"George Daniels","0","M","Massachusetts","00:06:30","2:50:50","11","11","11",10250,"George","Daniels"
"George Dickson","0","M","Massachusetts","00:06:31","2:50:58","12","12","12",10258,"George","Dickson"
"Carl Maroney","0","M","Massachusetts","00:06:41","2:55:26","13","13","13",10526,"Carl","Maroney"
"Lucier Jolin","0","M","Canada","00:06:42","2:55:43","14","14","14",10543,"Lucier","Jolin"
"Michael O'Hara","0","M","","00:06:44","2:56:57","15","15","15",10617,"Michael","O'Hara"
"Pat Boulton","0","M","Canada","00:06:48","2:58:30","16","16","16",10710,"Pat","Boulton"
"Carinan Phillips","0","M","New York","00:06:54","3:01:09","17","17","17",10869,"Carinan","Phillips"
"Joshua Hurwitz","0","M","","00:07:05","3:06:02","18","18","18",11162,"Joshua","Hurwitz"
"Alistair Cameron","0","M","Canada","00:07:13","3:09:32","19","19","19",11372,"Alistair","Cameron"
"Charles Brederson","0","M","New York","00:07:17","3:11:11","20","20","20",11471,"Charles","Brederson"
"James Carrick","0","M","District of Columbia","00:07:20","3:12:25","21","21","21",11545,"James","Carrick"
"Algat Lundberg","0","M","New York","00:07:24","3:14:04","22","22","22",11644,"Algat","Lundberg"
"Fred Brown Sr","0","M","Massachusetts","00:07:29","3:16:31","23","23","23",11791,"Fred Brown Sr",""
"Art Batchelder","0","M","Massachusetts","00:07:30","3:16:59","24","24","24",11819,"Art","Batchelder"
"Louis A Bolg","0","M","Massachusetts","00:07:34","3:18:43","25","25","25",11923,"Louis A Bolg",""
"George Caldwell","0","M","New York","00:07:35","3:19:02","26","26","26",11942,"George","Caldwell"
"Samuel Monestero","0","M","Pennsylvania","00:07:36","3:19:38","27","27","27",11978,"Samuel","Monestero"
"F G Lennox","0","M","Canada","00:07:39","3:20:41","28","28","28",12041,"F G Lennox",""
"George Casper","0","M","Pennsylvania","00:07:43","3:22:44","29","29","29",12164,"George","Casper"
"Edward Erickson","0","M","","00:07:49","3:25:04","30","30","30",12304,"Edward","Erickson"
"John Abbate","0","M","Pennsylvania","00:07:58","3:29:12","31","31","31",12552,"John","Abbate"
"J P Canney","0","M","Massachusetts","00:08:10","3:34:16","32","32","32",12856,"J P Canney",""
"Gardner Spooner","0","M","Massachusetts","00:08:17","3:37:35","33","33","33",13055,"Gardner","Spooner"
