"display_name","age","gender","residence","pace","official_time","overall","gender_result","division_result",seconds,"first_name","last_name"
"Jack Fultz","0","M","","00:05:21","2:20:19","1","1","1",8419,"Jack","Fultz"
"Mario Cuevas","0","M","","00:05:23","2:21:13","2","2","2",8473,"Mario","Cuevas"
"Jose DeJesus","0","M","","00:05:25","2:22:10","3","3","3",8530,"Jose","DeJesus"
"Jack Foster","0","M","","00:05:26","2:22:30","4","4","4",8550,"Jack","Foster"
"James E Berka","0","M","","00:05:30","2:24:32","5","5","5",8672,"James E Berka",""
"Eduardo V Pacheco","0","M","","00:05:32","2:25:11","6","6","6",8711,"Eduardo V Pacheco",""
"Michael Burke","0","M","","00:05:34","2:26:11","7","7","7",8771,"Michael","Burke"
"Ron Kurle","0","M","","00:05:34","2:26:21","8","8","8",8781,"Ron","Kurle"
"Donald J Slusser","0","M","","00:05:35","2:26:38","9","9","9",8798,"Donald J Slusser",""
"David Fiskin","0","M","","00:05:35","2:26:43","10","10","10",8803,"David","Fiskin"
"Paul D Talkington","0","M","","00:05:37","2:27:26","11","11","11",8846,"Paul D Talkington",""
"Ambrose J Burfoot","0","M","","00:05:38","2:27:56","12","12","12",8876,"Ambrose J Burfoot",""
"Rafael A Perez Costa","0","M","","00:05:39","2:28:15","13","13","13",8895,"Rafael A Perez Costa",""
"Norb Sander","0","M","","00:05:39","2:28:19","14","14","14",8899,"Norb","Sander"
"Tony Wilcox","0","M","","00:05:41","2:29:27","15","15","15",8967,"Tony","Wilcox"
"Paul D Thompson","0","M","","00:05:42","2:29:38","16","16","16",8978,"Paul D Thompson",""
"Larry A Frederick","0","M","","00:05:42","2:29:40","17","17","17",8980,"Larry A Frederick",""
"Hideo Seki","0","M","","00:05:44","2:30:31","18","18","18",9031,"Hideo","Seki"
"Arthur Hall","0","M","","00:05:45","2:30:46","19","19","19",9046,"Arthur","Hall"
"Duane C Spitz","0","M","","00:05:45","2:30:47","20","20","20",9047,"Duane C Spitz",""
"Kerry W Mayer","0","M","","00:05:45","2:30:56","21","21","21",9056,"Kerry W Mayer",""
"Bruce J Fraser","0","M","","00:05:45","2:30:57","22","22","22",9057,"Bruce J Fraser",""
"Yoshiaki Unetani","0","M","","00:05:45","2:31:08","23","23","23",9068,"Yoshiaki","Unetani"
"Bruce S Robinson","0","M","","00:05:45","2:31:10","24","24","24",9070,"Bruce S Robinson",""
"George J Pfeiffer","0","M","","00:05:46","2:31:14","25","25","25",9074,"George J Pfeiffer",""
"Timoth Fox","0","M","","00:05:46","2:31:33","26","26","26",9093,"Timoth","Fox"
"Wayne Roe","0","M","","00:05:47","2:31:47","27","27","27",9107,"Wayne","Roe"
"William J O'Brian","0","M","","00:05:47","2:31:51","28","28","28",9111,"William J O'Brian",""
"James P Boyle","0","M","","00:05:47","2:31:56","29","29","29",9116,"James P Boyle",""
"Philip B Stewart","0","M","","00:05:47","2:31:57","30","30","30",9117,"Philip B Stewart",""
