"display_name","age","gender","residence","pace","official_time","overall","gender_result","division_result",seconds,"first_name","last_name"
"Jon Anderson","0","M","","00:05:11","2:16:03","1","1","1",8163,"Jon","Anderson"
"Tom Fleming","0","M","","00:05:13","2:17:03","2","2","2",8223,"Tom","Fleming"
"Olavi Suomalainen","0","M","","00:05:16","2:18:21","3","3","3",8301,"Olavi","Suomalainen"
"Bernard Plain","0","M","","00:05:23","2:21:10","4","4","4",8470,"Bernard","Plain"
"Jeff Galloway","0","M","","00:05:23","2:21:27","5","5","5",8487,"Jeff","Galloway"
"Dennis Spencer","0","M","","00:05:26","2:22:31","6","6","6",8551,"Dennis","Spencer"
"Bob Moore","0","M","","00:05:29","2:23:57","7","7","7",8637,"Bob","Moore"
"Paabo Leiviska","0","M","","00:05:29","2:23:57","7","7","7",8637,"Paabo","Leiviska"
"John Vitale","0","M","","00:05:29","2:24:06","9","9","9",8646,"John","Vitale"
"Ron Daws","0","M","","00:05:29","2:24:09","10","10","10",8649,"Ron","Daws"
"Lutz Philipp","0","M","","00:05:31","2:25:04","11","11","11",8704,"Lutz","Philipp"
"Jack Mahurin","0","M","","00:05:32","2:25:31","12","12","12",8731,"Jack","Mahurin"
"Steve Hoag","0","M","","00:05:33","2:25:36","13","13","13",8736,"Steve","Hoag"
"Norbert Sander Jr","0","M","","00:05:33","2:25:50","14","14","14",8750,"Norbert Sander Jr",""
"Ronald A Wayne","0","M","","00:05:35","2:26:25","15","15","15",8785,"Ronald A Wayne",""
"Ulf Hakansson","0","M","","00:05:37","2:27:26","16","16","16",8846,"Ulf","Hakansson"
"Laurence Olsen","0","M","","00:05:37","2:27:31","17","17","17",8851,"Laurence","Olsen"
"Justin Gubbins","0","M","","00:05:39","2:28:33","18","18","18",8913,"Justin","Gubbins"
"Rich Bayko","0","M","","00:05:40","2:28:40","19","19","19",8920,"Rich","Bayko"
"Russell Pate","0","M","","00:05:41","2:29:26","20","20","20",8966,"Russell","Pate"
"Duane C Spitz","0","M","","00:05:42","2:29:30","21","21","21",8970,"Duane C Spitz",""
"Robert Fitts","0","M","","00:05:45","2:30:47","22","22","22",9047,"Robert","Fitts"
"Jack Fultz","0","M","","00:05:45","2:30:55","23","23","23",9055,"Jack","Fultz"
