"display_name","age","gender","residence","pace","official_time","overall","gender_result","division_result",seconds,"first_name","last_name"
"Neil Cusack","0","M","","00:05:05","2:13:39","1","1","1",8019,"Neil","Cusack"
"Tom Fleming","0","M","","00:05:07","2:14:25","2","2","2",8065,"Tom","Fleming"
"Jerome Drayton","0","M","","00:05:10","2:15:40","3","3","3",8140,"Jerome","Drayton"
"Lucien Rosa","0","M","","00:05:10","2:15:53","4","4","4",8153,"Lucien","Rosa"
"Vilho Paajanen","0","M","","00:05:11","2:16:15","5","5","5",8175,"Vilho","Paajanen"
"Steve Hoag","0","M","","00:05:12","2:16:44","6","6","6",8204,"Steve","Hoag"
"Bob Moore","0","M","","00:05:12","2:16:45","7","7","7",8205,"Bob","Moore"
"Ron Wayne","0","M","","00:05:13","2:16:58","8","8","8",8218,"Ron","Wayne"
"Bernie Allen","0","M","","00:05:13","2:17:02","9","9","9",8222,"Bernie","Allen"
"Carl Hatfield","0","M","","00:05:14","2:17:36","10","10","10",8256,"Carl","Hatfield"
"John Vitale","0","M","","00:05:17","2:18:54","11","11","11",8334,"John","Vitale"
"Don Moynihan","0","M","","00:05:18","2:19:13","12","12","12",8353,"Don","Moynihan"
"Reed Harter","0","M","","00:05:18","2:19:15","13","13","13",8355,"Reed","Harter"
"Bill Rodgers","0","M","","00:05:19","2:19:34","14","14","14",8374,"Bill","Rodgers"
"Heinz Kubelt","0","M","","00:05:19","2:19:50","15","15","15",8390,"Heinz","Kubelt"
"Donald E Kennedy","0","M","","00:05:21","2:20:22","16","16","16",8422,"Donald E Kennedy",""
"Rick Bayko","0","M","","00:05:22","2:20:56","17","17","17",8456,"Rick","Bayko"
"Leland W Fidley","0","M","","00:05:23","2:21:27","18","18","18",8487,"Leland W Fidley",""
"Ray Hughes","0","M","","00:05:24","2:21:45","19","19","19",8505,"Ray","Hughes"
"Martin W Sudzina","0","M","","00:05:25","2:22:11","20","20","20",8531,"Martin W Sudzina",""
"Ron Daws","0","M","","00:05:25","2:22:16","21","21","21",8536,"Ron","Daws"
"Bob Eiermann","0","M","","00:05:29","2:24:10","22","22","22",8650,"Bob","Eiermann"
"Glen J Logan","0","M","","00:05:30","2:24:38","23","23","23",8678,"Glen J Logan",""
"Wolf Schamberger","0","M","","00:05:31","2:24:50","24","24","24",8690,"Wolf","Schamberger"
"Pete Span","0","M","","00:05:31","2:24:52","25","25","25",8692,"Pete","Span"
"Kim Nutter","0","M","","00:05:31","2:24:53","26","26","26",8693,"Kim","Nutter"
"Willi Roggenbach","0","M","","00:05:31","2:24:54","27","27","27",8694,"Willi","Roggenbach"
"Joel M Pasternack","0","M","","00:05:31","2:25:03","28","28","28",8703,"Joel M Pasternack",""
"Bill Speck","0","M","","00:05:32","2:25:08","29","29","29",8708,"Bill","Speck"
"Tom Derderian","0","M","","00:05:32","2:25:23","30","30","30",8723,"Tom","Derderian"
"Tom Antczak","0","M","","00:05:33","2:25:37","31","31","31",8737,"Tom","Antczak"
"Ken Young","0","M","","00:05:33","2:25:46","32","32","32",8746,"Ken","Young"
"Bob Thurston","0","M","","00:05:33","2:25:46","32","32","32",8746,"Bob","Thurston"
"Rick Bourrier","0","M","","00:05:34","2:26:02","34","34","34",8762,"Rick","Bourrier"
"Pete Farwell","0","M","","00:05:34","2:26:04","35","35","35",8764,"Pete","Farwell"
"Ken Scalmini","0","M","","00:05:34","2:26:10","36","36","36",8770,"Ken","Scalmini"
"Jim Bowles","0","M","","00:05:34","2:26:17","37","37","37",8777,"Jim","Bowles"
