"display_name","age","gender","residence","pace","official_time","overall","gender_result","division_result",seconds,"first_name","last_name"
"David C McKenzie","0","M","","00:05:10","2:15:45","1","1","1",8145,"David C McKenzie",""
"Tom Laris","0","M","","00:05:13","2:16:48","2","2","2",8208,"Tom","Laris"
"Yutaki Aoki","0","M","","00:05:14","2:17:17","3","3","3",8237,"Yutaki","Aoki"
"Louis Castagnola","0","M","","00:05:15","2:17:48","4","4","4",8268,"Louis","Castagnola"
"Antonio Ambu","0","M","","00:05:15","2:18:04","5","5","5",8284,"Antonio","Ambu"
"Andrew Boychuk","0","M","","00:05:16","2:18:17","6","6","6",8297,"Andrew","Boychuk"
"Takashi Inoue","0","M","","00:05:21","2:20:41","7","7","7",8441,"Takashi","Inoue"
"Tooru Terasawa","0","M","","00:05:23","2:21:17","8","8","8",8477,"Tooru","Terasawa"
"Danny McFadzean","0","M","","00:05:25","2:22:06","9","9","9",8526,"Danny","McFadzean"
"Kalevi Ihaksi","0","M","","00:05:25","2:22:07","10","10","10",8527,"Kalevi","Ihaksi"
"Eugene Comroe","0","M","","00:05:32","2:25:16","11","11","11",8716,"Eugene","Comroe"
"John J Kelley","0","M","","00:05:32","2:25:25","12","12","12",8725,"John J Kelley",""
"Efren Carmona","0","M","","00:05:34","2:25:59","13","13","13",8759,"Efren","Carmona"
"Michael Kimball","0","M","","00:05:35","2:26:26","14","14","14",8786,"Michael","Kimball"
"Luis Buendia","0","M","","00:05:37","2:27:23","15","15","15",8843,"Luis","Buendia"
"Stephen Matthews","0","M","","00:05:38","2:27:52","16","16","16",8872,"Stephen","Matthews"
"Ambrose Burfoot","0","M","","00:05:38","2:28:05","17","17","17",8885,"Ambrose","Burfoot"
"Ron Daws","0","M","","00:05:40","2:28:42","18","18","18",8922,"Ron","Daws"
"Tom Osler","0","M","","00:05:41","2:29:04","19","19","19",8944,"Tom","Osler"
"Willim Harvey","0","M","","00:05:41","2:29:22","20","20","20",8962,"Willim","Harvey"
"Thomas Clarke","0","M","","00:05:42","2:29:44","21","21","21",8984,"Thomas","Clarke"
"Jim McDonaagh","0","M","","00:05:44","2:30:26","22","22","22",9026,"Jim","McDonaagh"
"Orville Atkins","0","M","","00:05:44","2:30:26","22","22","22",9026,"Orville","Atkins"
"James Colpitts","0","M","","00:05:45","2:31:01","24","24","24",9061,"James","Colpitts"
"Karl Weiser","0","M","","00:05:45","2:31:05","25","25","25",9065,"Karl","Weiser"
"William Schwab","0","M","","00:05:45","2:31:07","26","26","26",9067,"William","Schwab"
"Nick Kitt","0","M","","00:05:47","2:31:56","27","27","27",9116,"Nick","Kitt"
"Jude Fuselier","0","M","","00:05:48","2:32:05","28","28","28",9125,"Jude","Fuselier"
"Phillip Weiser","0","M","","00:05:48","2:32:18","29","29","29",9138,"Phillip","Weiser"
"Gavin Jones","0","M","","00:05:48","2:32:20","30","30","30",9140,"Gavin","Jones"
"James Green","0","M","","00:05:50","2:33:15","31","31","31",9195,"James","Green"
"Guy Monnet","0","M","","00:05:51","2:33:40","32","32","32",9220,"Guy","Monnet"
"John Brennand","0","M","","00:05:52","2:33:58","33","33","33",9238,"John","Brennand"
"James Daley","0","M","","00:05:52","2:34:12","34","34","34",9252,"James","Daley"
"Leonard Lundmark","0","M","","00:05:53","2:34:20","35","35","35",9260,"Leonard","Lundmark"
"John Garlepp","0","M","","00:05:53","2:34:28","36","36","36",9268,"John","Garlepp"
"John Duffield","0","M","","00:05:54","2:34:45","37","37","37",9285,"John","Duffield"
"John Mowatt","0","M","","00:05:54","2:34:59","38","38","38",9299,"John","Mowatt"
"Ed Ayres","0","M","","00:05:55","2:35:10","39","39","39",9310,"Ed","Ayres"
"Bill Gordon","0","M","","00:05:55","2:35:21","40","40","40",9321,"Bill","Gordon"
"Peter MacDonald","0","M","","00:05:56","2:35:39","41","41","41",9339,"Peter","MacDonald"
"Richard Cordier","0","M","","00:05:56","2:35:40","42","42","42",9340,"Richard","Cordier"
"John Blair","0","M","","00:05:56","2:35:58","43","43","43",9358,"John","Blair"
"Kenneth Mueller","0","M","","00:05:57","2:36:09","44","44","44",9369,"Kenneth","Mueller"
"Pablo Garrido","0","M","","00:05:59","2:36:56","45","45","45",9416,"Pablo","Garrido"
"Kenneth Shumate","0","M","","00:05:59","2:37:12","46","46","46",9432,"Kenneth","Shumate"
"Gary Walton","0","M","","00:06:00","2:37:38","47","47","47",9458,"Gary","Walton"
"Laurence Olsen","0","M","","00:06:00","2:37:42","48","48","48",9462,"Laurence","Olsen"
"Steven Jackson","0","M","","00:06:00","2:37:44","49","49","49",9464,"Steven","Jackson"
"Albert Sewell","0","M","","00:06:03","2:38:44","50","50","50",9524,"Albert","Sewell"
