"display_name","age","gender","residence","pace","official_time","overall","gender_result","division_result",seconds,"first_name","last_name"
"Martin E Duffy","0","M","","00:04:45","2:04:54","1","1","1",7494,"Martin E Duffy",""
"Bill Rodgers","0","M","","00:04:57","2:09:55","2","2","2",7795,"Bill","Rodgers"
"Steve Hoag","0","M","","00:05:01","2:11:54","3","3","3",7914,"Steve","Hoag"
"Tom Fleming","0","M","","00:05:02","2:12:05","4","4","4",7925,"Tom","Fleming"
"Thomas Howard","0","M","","00:05:05","2:13:23","5","5","5",8003,"Thomas","Howard"
"Ron Hill","0","M","","00:05:05","2:13:28","6","6","6",8008,"Ron","Hill"
"James Stanley","0","M","","00:05:08","2:14:54","7","7","7",8094,"James","Stanley"
"Russell Pate","0","M","","00:05:09","2:15:22","8","8","8",8122,"Russell","Pate"
"Peter Fredriksson","0","M","","00:05:10","2:15:38","9","9","9",8138,"Peter","Fredriksson"
"Mario Quezas","0","M","","00:05:11","2:16:03","10","10","10",8163,"Mario","Quezas"
"Andrew Boychuk","0","M","","00:05:11","2:16:13","11","11","11",8173,"Andrew","Boychuk"
"Lee Fidler","0","M","","00:05:13","2:16:51","12","12","12",8211,"Lee","Fidler"
"Tony Brien","0","M","","00:05:14","2:17:20","13","13","13",8240,"Tony","Brien"
"Ari-Pekka Gylling","0","M","","00:05:14","2:17:32","14","14","14",8252,"Ari-Pekka","Gylling"
"Herb Lorenz","0","M","","00:05:15","2:17:43","15","15","15",8263,"Herb","Lorenz"
"Don Kennedy","0","M","","00:05:16","2:18:31","16","16","16",8311,"Don","Kennedy"
"Ronald A. Wayne","0","M","","00:05:17","2:18:55","17","17","17",8335,"Ronald A. Wayne",""
"Jose E. DeJesus","0","M","","00:05:18","2:19:02","18","18","18",8342,"Jose E. DeJesus",""
"Tom Derderian","0","M","","00:05:18","2:19:04","19","19","19",8344,"Tom","Derderian"
"James W. Bowles","0","M","","00:05:19","2:19:25","20","20","20",8365,"James W. Bowles",""
"Thomas R. Antczak","0","M","","00:05:19","2:19:36","21","21","21",8376,"Thomas R. Antczak",""
"Thomas Hoffman","0","M","","00:05:19","2:19:38","22","22","22",8378,"Thomas","Hoffman"
"Phil Stewart","0","M","Bethesda","00:05:20","2:19:58","23","23","23",8398,"Phil","Stewart"
"Peter K. Farwell","0","M","","00:05:20","2:20:09","24","24","24",8409,"Peter K. Farwell",""
"Edward W. Strabel","0","M","","00:05:20","2:20:12","25","25","25",8412,"Edward W. Strabel",""
"William Bragg","0","M","","00:05:21","2:20:18","26","26","26",8418,"William","Bragg"
"Kevin R. McDonald","0","M","","00:05:21","2:20:24","27","27","27",8424,"Kevin R. McDonald",""
"Carl E. Hatfield","0","M","","00:05:21","2:20:26","28","28","28",8426,"Carl E. Hatfield",""
"Wolf Schamberger","0","M","","00:05:21","2:20:31","29","29","29",8431,"Wolf","Schamberger"
"Max A. White","0","M","","00:05:21","2:20:40","30","30","30",8440,"Max A. White",""
"Ladry Austin","0","M","","00:05:22","2:20:51","31","31","31",8451,"Ladry","Austin"
"Peter Reiner","0","M","","00:05:23","2:21:18","32","32","32",8478,"Peter","Reiner"
"Ambrose J. Burfoot","0","M","","00:05:23","2:21:20","33","33","33",8480,"Ambrose J. Burfoot",""
"Rick Boyko","0","M","","00:05:23","2:21:28","34","34","34",8488,"Rick","Boyko"
"Clifford P. Karthausof","0","M","","00:05:23","2:21:30","35","35","35",8490,"Clifford P. Karthausof",""
"Eduardo Vero","0","M","","00:05:24","2:21:43","36","36","36",8503,"Eduardo","Vero"
"Laurence Olsen","0","M","","00:05:24","2:21:45","37","37","37",8505,"Laurence","Olsen"
"Ronald B. Blackmore","0","M","","00:05:24","2:21:56","38","38","38",8516,"Ronald B. Blackmore",""
"Kenneth Mueller","0","M","","00:05:25","2:22:26","39","39","39",8546,"Kenneth","Mueller"
"Richard Mabuza","0","M","","00:05:26","2:22:34","40","40","40",8554,"Richard","Mabuza"
