"display_name","age","gender","residence","pace","official_time","overall","gender_result","division_result",seconds,"first_name","last_name"
"Antti Viskari","0","M","","00:05:07","2:14:14","1","1","1",8054,"Antti","Viskari"
"John J Kelley","0","M","","00:05:07","2:14:33","2","2","2",8073,"John J Kelley",""
"Eino Oksanen","0","M","","00:05:15","2:17:56","3","3","3",8276,"Eino","Oksanen"
"Nicholas Costes","0","M","","00:05:15","2:18:01","4","4","4",8281,"Nicholas","Costes"
"Dean Thackwray","0","M","","00:05:21","2:20:24","5","5","5",8424,"Dean","Thackwray"
"Theodore Corbitt","0","M","","00:05:38","2:28:06","6","6","6",8886,"Theodore","Corbitt"
"Gordon Dickson","0","M","","00:05:40","2:28:45","7","7","7",8925,"Gordon","Dickson"
"Joe Tyler","0","M","","00:05:41","2:29:17","8","8","8",8957,"Joe","Tyler"
"Robert Cons","0","M","","00:05:41","2:29:24","9","9","9",8964,"Robert","Cons"
"Fred Wilt","0","M","","00:05:41","2:29:27","10","10","10",8967,"Fred","Wilt"
"Tom Ryan","0","M","","00:05:42","2:29:35","11","11","11",8975,"Tom","Ryan"
"Jim Daley Jr","0","M","","00:05:46","2:31:25","12","12","12",9085,"Jim Daley Jr",""
"Browning Ross","0","M","","00:05:46","2:31:38","13","13","13",9098,"Browning","Ross"
"Aldo Scandurra","0","M","","00:05:51","2:33:34","14","14","14",9214,"Aldo","Scandurra"
"John Lafferty","0","M","","00:05:52","2:33:57","15","15","15",9237,"John","Lafferty"
"Louis Sebio","0","M","","00:05:55","2:35:16","16","16","16",9316,"Louis","Sebio"
"Rene Doiron","0","M","","00:05:58","2:36:35","17","17","17",9395,"Rene","Doiron"
"M Allen","0","M","","00:05:58","2:36:40","18","18","18",9400,"M","Allen"
"Luis Torres","0","M","","00:05:58","2:36:47","19","19","19",9407,"Luis","Torres"
"Alfred Confalone","0","M","","00:05:59","2:37:00","20","20","20",9420,"Alfred","Confalone"
"Crecencio Galicia Costello","0","M","","00:06:00","2:37:25","21","21","21",9445,"Crecencio Galicia Costello",""
"John Conway","0","M","","00:06:00","2:37:25","21","21","21",9445,"John","Conway"
"James Green","0","M","","00:06:01","2:37:50","23","23","23",9470,"James","Green"
"George Hillier","0","M","","00:06:02","2:38:30","24","24","24",9510,"George","Hillier"
"Norman Tamanaha","0","M","","00:06:03","2:38:46","25","25","25",9526,"Norman","Tamanaha"
"Luis Velazquez","0","M","","00:06:05","2:39:55","26","26","26",9595,"Luis","Velazquez"
"Robert Holmes","0","M","","00:06:06","2:40:01","27","27","27",9601,"Robert","Holmes"
"Ralph Ellburg","0","M","","00:06:06","2:40:11","28","28","28",9611,"Ralph","Ellburg"
"Arnold Briggs","0","M","","00:06:09","2:41:20","29","29","29",9680,"Arnold","Briggs"
"Nathaniel Ciruinick","0","M","","00:06:11","2:42:22","30","30","30",9742,"Nathaniel","Ciruinick"
"Gonzales Scotto","0","M","","00:06:11","2:42:32","31","31","31",9752,"Gonzales","Scotto"
"Pedro Rosales","0","M","","00:06:15","2:44:04","32","32","32",9844,"Pedro","Rosales"
"Tony Medeiros","0","M","","00:06:17","2:44:50","33","33","33",9890,"Tony","Medeiros"
"Ted Suilo","0","M","","00:06:18","2:45:12","34","34","34",9912,"Ted","Suilo"
"Don Fay","0","M","","00:06:19","2:45:54","35","35","35",9954,"Don","Fay"
"Shalom Kahainy","0","M","","00:06:20","2:46:06","36","36","36",9966,"Shalom","Kahainy"
"Royce Sawyer","0","M","","00:06:21","2:46:46","37","37","37",10006,"Royce","Sawyer"
"Armando Lopez","0","M","","00:06:26","2:48:43","38","38","38",10123,"Armando","Lopez"
"Dave Gott Billerica","0","M","","00:06:27","2:49:08","39","39","39",10148,"Dave Gott Billerica",""
"Pedro Peralta Jimenez","0","M","","00:06:28","2:49:53","40","40","40",10193,"Pedro Peralta Jimenez",""
"William Murphy","0","M","","00:06:28","2:49:58","41","41","41",10198,"William","Murphy"
"David Gould","0","M","","00:06:31","2:51:05","42","42","42",10265,"David","Gould"
"John Gray","0","M","","00:06:32","2:51:40","43","43","43",10300,"John","Gray"
"Robert Harris","0","M","","00:06:34","2:52:23","44","44","44",10343,"Robert","Harris"
"UNKNOWN UNKNOWN","0","M","","00:06:35","2:52:41","45","45","45",10361,"UNKNOWN","UNKNOWN"
"Silvestor Villa","0","M","","00:06:38","2:54:05","46","46","46",10445,"Silvestor","Villa"
"Ricard Ellis","0","M","","00:06:39","2:54:26","47","47","47",10466,"Ricard","Ellis"
"Charles Robbins","0","M","","00:06:41","2:55:25","48","48","48",10525,"Charles","Robbins"
"Robert Rolin","0","M","","00:06:41","2:55:40","49","49","49",10540,"Robert","Rolin"
"John Holt","0","M","","00:06:43","2:56:07","50","50","50",10567,"John","Holt"
"George Capura","0","M","","00:06:43","2:56:24","51","51","51",10584,"George","Capura"
"Michael O'Hara","0","M","","00:06:45","2:57:15","52","52","52",10635,"Michael","O'Hara"
