"display_name","age","gender","residence","pace","official_time","overall","gender_result","division_result",seconds,"first_name","last_name"
"Leslie S Pawson","0","M","Rhode Island","00:05:55","2:35:34","1","1","1",9334,"Leslie S Pawson",""
"Pat Dengis","0","M","New York","00:05:58","2:36:40","2","2","2",9400,"Pat","Dengis"
"John A Kelley","0","M","Massachusetts","00:06:00","2:37:34","3","3","3",9454,"John A Kelley",""
"Mel Porter","0","M","New York","00:06:05","2:39:55","4","4","4",9595,"Mel","Porter"
"Paul Donato","0","M","Massachusetts","00:06:10","2:42:05","5","5","5",9725,"Paul","Donato"
"Mike Mansulla","0","M","Massachusetts","00:06:11","2:42:30","6","6","6",9750,"Mike","Mansulla"
"Clarence H DeMar","0","M","New Hampshire","00:06:14","2:43:30","7","7","7",9810,"Clarence H DeMar",""
"Gerard A Cote","0","M","Canada","00:06:15","2:44:01","8","8","8",9841,"Gerard A Cote",""
"Walter Hornby","0","M","Canada","00:06:16","2:44:39","9","9","9",9879,"Walter","Hornby"
"Fred Ward Jr","0","M","New York","00:06:22","2:47:17","10","10","10",10037,"Fred Ward Jr",""
"A J Paskell","0","M","Massachusetts","00:06:23","2:47:34","11","11","11",10054,"A J Paskell",""
"H Kaupinnen","0","M","New York","00:06:26","2:49:05","12","12","12",10145,"H","Kaupinnen"
"D Komenen","0","M","Canada","00:06:28","2:49:38","13","13","13",10178,"D","Komenen"
"W M Steiner","0","M","New York","00:06:31","2:50:53","14","14","14",10253,"W M Steiner",""
"Lloyd Evans","0","M","Canada","00:06:34","2:52:21","15","15","15",10341,"Lloyd","Evans"
"A J Brunelle","0","M","Massachusetts","00:06:35","2:52:37","16","16","16",10357,"A J Brunelle",""
"A Johnson","0","M","New York","00:06:44","2:56:45","17","17","17",10605,"A","Johnson"
"Bob Tilson","0","M","Canada","00:06:49","2:58:45","18","18","18",10725,"Bob","Tilson"
"Cecil B Hill","0","M","Massachusetts","00:06:49","2:59:06","19","19","19",10746,"Cecil B Hill",""
"John Semple","0","M","Massachusetts","00:06:52","3:00:26","20","20","20",10826,"John","Semple"
"G E Lieberman","0","M","Pennsylvania","00:06:57","3:02:25","21","21","21",10945,"G E Lieberman",""
"John B DeCoste","0","M","Massachusetts","00:06:58","3:02:54","22","22","22",10974,"John B DeCoste",""
"Louis Young","0","M","Massachusetts","00:07:00","3:03:53","23","23","23",11033,"Louis","Young"
"Denis Desanteis","0","M","Canada","00:07:01","3:04:13","24","24","24",11053,"Denis","Desanteis"
"B Kennedy","0","M","Connecticut","00:07:05","3:06:03","25","25","25",11163,"B","Kennedy"
"W A Smallcombe","0","M","Canada","00:07:07","3:06:44","26","26","26",11204,"W A Smallcombe",""
"John M Clark","0","M","Pennsylvania","00:07:07","3:06:58","27","27","27",11218,"John M Clark",""
"F W Brown","0","M","Massachusetts","00:07:08","3:07:18","28","28","28",11238,"F W Brown",""
"G A Norman","0","M","Massachusetts","00:07:12","3:08:48","29","29","29",11328,"G A Norman",""
"Bay E Kimball","0","M","Massachusetts","00:07:15","3:10:25","30","30","30",11425,"Bay E Kimball",""
"Joseph Blaggie","0","M","Massachusetts","00:07:17","3:11:04","31","31","31",11464,"Joseph","Blaggie"
"C F Gould","0","M","Massachusetts","00:07:19","3:12:02","32","32","32",11522,"C F Gould",""
"Fred Bristow","0","M","Canada","00:07:21","3:12:46","33","33","33",11566,"Fred","Bristow"
