"display_name","age","gender","residence","pace","official_time","overall","gender_result","division_result",seconds,"first_name","last_name"
"William H Rodgers","0","M","","00:04:56","2:09:27","1","1","1",7767,"William H Rodgers",""
"Toshihiko Seko","0","M","","00:04:57","2:10:12","2","2","2",7812,"Toshihiko","Seko"
"Robert J Hodge","0","M","","00:05:03","2:12:30","3","3","3",7950,"Robert J Hodge",""
"Tom Fleming","0","M","","00:05:04","2:12:56","4","4","4",7976,"Tom","Fleming"
"Garry Brian Bjorklund","0","M","","00:05:04","2:13:14","5","5","5",7994,"Garry Brian Bjorklund",""
"Kevin Ryan","0","M","","00:05:06","2:13:57","6","6","6",8037,"Kevin","Ryan"
"Bobby Doyle","0","M","","00:05:06","2:14:04","7","7","7",8044,"Bobby","Doyle"
"Randy Thomas","0","M","","00:05:07","2:14:12","8","8","8",8052,"Randy","Thomas"
"Herman Atkins","0","M","","00:05:07","2:14:17","9","9","9",8057,"Herman","Atkins"
"Richard Mahoney","0","M","","00:05:08","2:14:36","10","10","10",8076,"Richard","Mahoney"
"Jerome P Drayton","0","M","","00:05:08","2:14:47","11","11","11",8087,"Jerome P Drayton",""
"Dean G Matthews","0","M","","00:05:08","2:14:48","12","12","12",8088,"Dean G Matthews",""
"Don Greig","0","M","","00:05:08","2:14:49","13","13","13",8089,"Don","Greig"
"Chris R Stewart","0","M","","00:05:08","2:14:56","14","14","14",8096,"Chris R Stewart",""
"Tony Sandoval","0","M","","00:05:09","2:15:23","15","15","15",8123,"Tony","Sandoval"
"Duncan MacDonald","0","M","","00:05:09","2:15:28","16","16","16",8128,"Duncan","MacDonald"
"Jeff Norman","0","M","","00:05:10","2:15:44","17","17","17",8144,"Jeff","Norman"
"Esa Tikkanen","0","M","","00:05:11","2:16:00","18","18","18",8160,"Esa","Tikkanen"
"Nobuaki Takao","0","M","","00:05:11","2:16:10","19","19","19",8170,"Nobuaki","Takao"
"Frank C Richardson","0","M","","00:05:11","2:16:20","20","20","20",8180,"Frank C Richardson",""
"Gunter Mielke","0","M","","00:05:12","2:16:30","21","21","21",8190,"Gunter","Mielke"
"Colin Kirkham","0","M","","00:05:12","2:16:34","22","22","22",8194,"Colin","Kirkham"
"Steven J Palladino","0","M","","00:05:12","2:16:41","23","23","23",8201,"Steven J Palladino",""
"William M Sieben","0","M","","00:05:12","2:16:44","24","24","24",8204,"William M Sieben",""
"John Lodwick","0","M","","00:05:12","2:16:46","25","25","25",8206,"John","Lodwick"
"David E Babiracki","0","M","","00:05:13","2:16:49","26","26","26",8209,"David E Babiracki",""
"Dick J Hooper","0","M","","00:05:13","2:16:50","27","27","27",8210,"Dick J Hooper",""
"Ron Wayne","0","M","","00:05:13","2:17:02","28","28","28",8222,"Ron","Wayne"
"Richard E Sayre","0","M","","00:05:14","2:17:17","29","29","29",8237,"Richard E Sayre",""
"Curtis Alitz","0","M","","00:05:14","2:17:25","30","30","30",8245,"Curtis","Alitz"
"David Harper","0","M","","00:05:14","2:17:31","31","31","31",8251,"David","Harper"
"Trevor Wright","0","M","","00:05:14","2:17:35","32","32","32",8255,"Trevor","Wright"
"Tim Nickevich","0","M","","00:05:14","2:17:38","33","33","33",8258,"Tim","Nickevich"
"Lee W Fidler","0","M","","00:05:15","2:17:44","34","34","34",8264,"Lee W Fidler",""
"Kevin McCarey","0","M","","00:05:15","2:17:50","35","35","35",8270,"Kevin","McCarey"
"William J Gavaghan","0","M","","00:05:15","2:18:00","36","36","36",8280,"William J Gavaghan",""
"Keith Brown","0","M","","00:05:15","2:18:04","37","37","37",8284,"Keith","Brown"
"Thomas G Howard","0","M","","00:05:16","2:18:09","38","38","38",8289,"Thomas G Howard",""
"Kenji Takami","0","M","","00:05:16","2:18:10","39","39","39",8290,"Kenji","Takami"
"Robert A McOmber","0","M","","00:05:16","2:18:15","40","40","40",8295,"Robert A McOmber",""
"David Clark","0","M","","00:05:16","2:18:28","41","41","41",8308,"David","Clark"
"Clifford P Kazthauser","0","M","","00:05:16","2:18:31","42","42","42",8311,"Clifford P Kazthauser",""
"Walter Jr Saeger","0","M","","00:05:17","2:18:40","43","43","43",8320,"Walter Jr Saeger",""
"James B Rafferty","0","M","","00:05:17","2:18:54","44","44","44",8334,"James B Rafferty",""
"Kerk Lazaridis","0","M","","00:05:17","2:18:57","45","45","45",8337,"Kerk","Lazaridis"
"Bruce S Robinson","0","M","","00:05:18","2:19:03","46","46","46",8343,"Bruce S Robinson",""
"Kevin R McDonald","0","M","","00:05:18","2:19:10","47","47","47",8350,"Kevin R McDonald",""
"Falko Will","0","M","","00:05:18","2:19:23","48","48","48",8363,"Falko","Will"
"Russell R Pate","0","M","","00:05:19","2:19:28","49","49","49",8368,"Russell R Pate",""
"Charles A Burrows","0","M","","00:05:19","2:19:33","50","50","50",8373,"Charles A Burrows",""
"Ron Tabb","0","M","","00:05:19","2:19:41","51","51","51",8381,"Ron","Tabb"
"Terry L Stanley","0","M","","00:05:20","2:20:06","52","52","52",8406,"Terry L Stanley",""
"Jose Elias DeJesus","0","M","","00:05:20","2:20:13","53","53","53",8413,"Jose Elias DeJesus",""
"William R Haviland","0","M","","00:05:21","2:20:17","54","54","54",8417,"William R Haviland",""
"Jim Dingwall","0","M","","00:05:21","2:20:18","55","55","55",8418,"Jim","Dingwall"
"Larry S Curran","0","M","","00:05:21","2:20:19","56","56","56",8419,"Larry S Curran",""
"David P Clushman","0","M","","00:05:21","2:20:19","56","56","56",8419,"David P Clushman",""
"Louis T Calvano","0","M","","00:05:21","2:20:19","56","56","56",8419,"Louis T Calvano",""
"Gary R Tuttle","0","M","","00:05:21","2:20:25","59","59","59",8425,"Gary R Tuttle",""
"Paul J Oparowski","0","M","","00:05:21","2:20:29","60","60","60",8429,"Paul J Oparowski",""
"Barry G Thompson","0","M","","00:05:21","2:20:38","61","61","61",8438,"Barry G Thompson",""
"Hector Rodriguez","0","M","","00:05:22","2:20:45","62","62","62",8445,"Hector","Rodriguez"
"Timothy G Rollings","0","M","","00:05:22","2:20:45","62","62","62",8445,"Timothy G Rollings",""
"David F Harris","0","M","","00:05:22","2:20:46","64","64","64",8446,"David F Harris",""
"James P Drews","0","M","","00:05:23","2:21:15","65","65","65",8475,"James P Drews",""
"Bob Busby","0","M","","00:05:23","2:21:28","66","66","66",8488,"Bob","Busby"
"Skip G Brown","0","M","","00:05:23","2:21:31","67","67","67",8491,"Skip G Brown",""
"Don Paul","0","M","","00:05:23","2:21:32","68","68","68",8492,"Don","Paul"
"David Chette","0","M","","00:05:23","2:21:32","68","68","68",8492,"David","Chette"
"Raymond E Currier","0","M","","00:05:23","2:21:35","70","70","70",8495,"Raymond E Currier",""
"Bob Becker","0","M","","00:05:24","2:21:39","71","71","71",8499,"Bob","Becker"
"Brian Maxwell","0","M","","00:05:24","2:21:41","72","72","72",8501,"Brian","Maxwell"
"Richard DiSebastian","0","M","","00:05:24","2:21:44","73","73","73",8504,"Richard","DiSebastian"
"Frank C Shorter","0","M","","00:05:24","2:21:56","74","74","74",8516,"Frank C Shorter",""
"Rafael Perez","0","M","","00:05:24","2:21:56","74","74","74",8516,"Rafael","Perez"
"Greg Gemmell","0","M","","00:05:25","2:22:06","76","76","76",8526,"Greg","Gemmell"
"Earl L Owens","0","M","","00:05:25","2:22:14","77","77","77",8534,"Earl L Owens",""
"Hector L Ortiz","0","M","","00:05:25","2:22:17","78","78","78",8537,"Hector L Ortiz",""
"Max A White","0","M","","00:05:25","2:22:26","79","79","79",8546,"Max A White",""
"Kevin Haddock","0","M","","00:05:25","2:22:27","80","80","80",8547,"Kevin","Haddock"
"Luis Barbosa","0","M","","00:05:26","2:22:31","81","81","81",8551,"Luis","Barbosa"
"Michael Byrne","0","M","","00:05:26","2:22:32","82","82","82",8552,"Michael","Byrne"
"Arnold R Deanda","0","M","","00:05:26","2:22:35","83","83","83",8555,"Arnold R Deanda",""
"Ray M Fredericksen","0","M","","00:05:26","2:22:43","84","84","84",8563,"Ray M Fredericksen",""
"Randall A Milstead","0","M","","00:05:26","2:22:44","85","85","85",8564,"Randall A Milstead",""
"Daniel T Murray","0","M","","00:05:26","2:22:45","86","86","86",8565,"Daniel T Murray",""
"Douglas T Kurtis","0","M","","00:05:26","2:22:46","87","87","87",8566,"Douglas T Kurtis",""
"Athol T Barton","0","M","","00:05:26","2:22:49","88","88","88",8569,"Athol T Barton",""
"Ric A Shriver","0","M","","00:05:26","2:22:51","89","89","89",8571,"Ric A Shriver",""
"Colin Taylor","0","M","","00:05:26","2:22:53","90","90","90",8573,"Colin","Taylor"
"Christopher David Mason","0","M","","00:05:27","2:23:02","91","91","91",8582,"Christopher David Mason",""
"Peter D Moore","0","M","","00:05:27","2:23:09","92","92","92",8589,"Peter D Moore",""
"Stephen Molnar","0","M","","00:05:27","2:23:14","93","93","93",8594,"Stephen","Molnar"
"Gary L Goettelmann","0","M","","00:05:27","2:23:19","94","94","94",8599,"Gary L Goettelmann",""
"Henry Phelan","0","M","","00:05:28","2:23:21","95","95","95",8601,"Henry","Phelan"
"Tom D Lux","0","M","","00:05:28","2:23:29","96","96","96",8609,"Tom D Lux",""
"Richard J Gordon","0","M","","00:05:28","2:23:32","97","97","97",8612,"Richard J Gordon",""
"Robert A Clifford","0","M","","00:05:28","2:23:33","98","98","98",8613,"Robert A Clifford",""
"Brad A Roy","0","M","","00:05:28","2:23:35","99","99","99",8615,"Brad A Roy",""
"Charles L MacMullen","0","M","","00:05:28","2:23:39","100","100","100",8619,"Charles L MacMullen",""
"Gary L Wallace","0","M","","00:05:28","2:23:46","101","101","101",8626,"Gary L Wallace",""
"Ron D Nabers","0","M","","00:05:29","2:23:53","102","102","102",8633,"Ron D Nabers",""
"Thomas Blumer","0","M","","00:05:29","2:23:58","103","103","103",8638,"Thomas","Blumer"
"Charles Trayer","0","M","","00:05:29","2:24:01","104","104","104",8641,"Charles","Trayer"
"Albert A Grimme","0","M","","00:05:29","2:24:02","105","105","105",8642,"Albert A Grimme",""
"Bob W Day","0","M","","00:05:29","2:24:02","105","105","105",8642,"Bob W Day",""
"Brendan S O'Shea","0","M","","00:05:29","2:24:03","107","107","107",8643,"Brendan S O'Shea",""
"Dennis J Eberhart","0","M","","00:05:29","2:24:06","108","108","108",8646,"Dennis J Eberhart",""
"Kurt Lauenstien","0","M","","00:05:30","2:24:20","109","109","109",8660,"Kurt","Lauenstien"
"Robert Pecht","0","M","","00:05:30","2:24:22","110","110","110",8662,"Robert","Pecht"
"Martin Sonnenfeldt","0","M","","00:05:30","2:24:23","111","111","111",8663,"Martin","Sonnenfeldt"
"Kirk Randall","0","M","","00:05:30","2:24:29","112","112","112",8669,"Kirk","Randall"
"Robert S Waugh","0","M","","00:05:30","2:24:29","112","112","112",8669,"Robert S Waugh",""
"Thomas G Allison","0","M","","00:05:30","2:24:32","114","114","114",8672,"Thomas G Allison",""
"Duane Gaston","0","M","","00:05:30","2:24:32","114","114","114",8672,"Duane","Gaston"
"Bruce L Carpenter","0","M","","00:05:30","2:24:33","116","116","116",8673,"Bruce L Carpenter",""
"Ron J Kurrle","0","M","","00:05:30","2:24:34","117","117","117",8674,"Ron J Kurrle",""
"Wayne T Badgley","0","M","","00:05:30","2:24:37","118","118","118",8677,"Wayne T Badgley",""
"Michael D Francis","0","M","","00:05:30","2:24:38","119","119","119",8678,"Michael D Francis",""
"Carlo Cherubino","0","M","","00:05:31","2:24:39","120","120","120",8679,"Carlo","Cherubino"
"Mark D MacIntyre","0","M","","00:05:31","2:24:40","121","121","121",8680,"Mark D MacIntyre",""
"Herbert Lorenz","0","M","","00:05:31","2:24:41","122","122","122",8681,"Herbert","Lorenz"
"Gary A Reader","0","M","","00:05:31","2:24:41","122","122","122",8681,"Gary A Reader",""
"Stephen J Atwood","0","M","","00:05:31","2:24:43","124","124","124",8683,"Stephen J Atwood",""
"William C Hall","0","M","","00:05:31","2:24:47","125","125","125",8687,"William C Hall",""
"John P Del Sordo","0","M","","00:05:31","2:24:51","126","126","126",8691,"John P Del Sordo",""
"Rick Rojas","0","M","","00:05:31","2:25:01","127","127","127",8701,"Rick","Rojas"
"Paddy Murphy","0","M","","00:05:32","2:25:26","128","128","128",8726,"Paddy","Murphy"
"Peter S Millard","0","M","","00:05:32","2:25:27","129","129","129",8727,"Peter S Millard",""
"Joseph McCool","0","M","","00:05:32","2:25:31","130","130","130",8731,"Joseph","McCool"
"Reedy Buford","0","M","","00:05:33","2:25:33","131","131","131",8733,"Reedy","Buford"
"Steve C Hoag","0","M","","00:05:33","2:25:34","132","132","132",8734,"Steve C Hoag",""
"Partick N Chmiel","0","M","","00:05:33","2:25:35","133","133","133",8735,"Partick N Chmiel",""
"Kenneth MacDowell","0","M","","00:05:33","2:25:36","134","134","134",8736,"Kenneth","MacDowell"
"John Kessinger","0","M","","00:05:33","2:25:38","135","135","135",8738,"John","Kessinger"
"Sean Gallagher","0","M","","00:05:33","2:25:39","136","136","136",8739,"Sean","Gallagher"
"D Grant Towns","0","M","","00:05:33","2:25:40","137","137","137",8740,"D Grant Towns",""
"James W Gudgel","0","M","","00:05:33","2:25:42","138","138","138",8742,"James W Gudgel",""
"Steve G Lubar","0","M","","00:05:33","2:25:43","139","139","139",8743,"Steve G Lubar",""
"David Coyne","0","M","","00:05:33","2:25:44","140","140","140",8744,"David","Coyne"
"Thomas Grundy","0","M","","00:05:33","2:25:46","141","141","141",8746,"Thomas","Grundy"
"Roy A Bieber","0","M","","00:05:33","2:25:48","142","142","142",8748,"Roy A Bieber",""
"James Colvin","0","M","","00:05:33","2:25:51","143","143","143",8751,"James","Colvin"
"Richard L Holloway","0","M","","00:05:33","2:25:51","143","143","143",8751,"Richard L Holloway",""
"Duane G Millslagle","0","M","","00:05:33","2:25:52","145","145","145",8752,"Duane G Millslagle",""
"Thomas R Antczak","0","M","","00:05:33","2:25:53","146","146","146",8753,"Thomas R Antczak",""
"Jeffrey L Hlinka","0","M","","00:05:33","2:25:55","147","147","147",8755,"Jeffrey L Hlinka",""
"Justin D Evilsizer","0","M","","00:05:33","2:25:55","147","147","147",8755,"Justin D Evilsizer",""
"James E Hearn","0","M","","00:05:33","2:25:56","149","149","149",8756,"James E Hearn",""
