"display_name","age","gender","residence","pace","official_time","overall","gender_result","division_result",seconds,"first_name","last_name"
"Ibrahim Hussein","0","M","","00:05:00","2:11:06","1","1","1",7866,"Ibrahim","Hussein"
"Abebe Mekonnen","0","M","","00:05:00","2:11:22","2","2","2",7882,"Abebe","Mekonnen"
"Andy Ronan","0","M","","00:05:00","2:11:27","3","3","3",7887,"Andy","Ronan"
"Alejandro Cruz","0","M","","00:05:02","2:12:11","4","4","4",7931,"Alejandro","Cruz"
"Carlos Grisales","0","M","","00:05:03","2:12:33","5","5","5",7953,"Carlos","Grisales"
"Douglas Wakiihuri","0","M","","00:05:05","2:13:30","6","6","6",8010,"Douglas","Wakiihuri"
"Tesfaye Tafa","0","M","","00:05:06","2:14:07","7","7","7",8047,"Tesfaye","Tafa"
"Atsushi Sakauchi","0","M","","00:05:07","2:14:18","8","8","8",8058,"Atsushi","Sakauchi"
"Leme Chengere","0","M","","00:05:07","2:14:28","9","9","9",8068,"Leme","Chengere"
"Andrzej Witczak","0","M","","00:05:08","2:14:49","10","10","10",8089,"Andrzej","Witczak"
"Jean-Michel Charbonnel","0","M","","00:05:09","2:15:22","11","11","11",8122,"Jean-Michel","Charbonnel"
"Paul Zimmerman","0","M","","00:05:09","2:15:22","11","11","11",8122,"Paul","Zimmerman"
"Rolando Vera","0","M","","00:05:10","2:15:46","13","13","13",8146,"Rolando","Vera"
"Juan Juarez","0","M","","00:05:11","2:15:55","14","14","14",8155,"Juan","Juarez"
"Ed Eyestone","0","M","","00:05:11","2:15:58","15","15","15",8158,"Ed","Eyestone"
"leuan Ellis","0","M","","00:05:11","2:16:20","16","16","16",8180,"leuan","Ellis"
"Jouni Kortelainen","0","M","","00:05:15","2:17:55","17","17","17",8275,"Jouni","Kortelainen"
"Thomas Naali","0","M","","00:05:16","2:18:10","18","18","18",8290,"Thomas","Naali"
"Kenneth Judson","0","M","","00:05:16","2:18:11","19","19","19",8291,"Kenneth","Judson"
"Geoff Smith","0","M","","00:05:16","2:18:20","20","20","20",8300,"Geoff","Smith"
"Manabu Kawagoe","0","M","","00:05:16","2:18:22","21","21","21",8302,"Manabu","Kawagoe"
"Pekka Roto","0","M","","00:05:16","2:18:24","22","22","22",8304,"Pekka","Roto"
"Mark Amway","0","M","","00:05:16","2:18:26","23","23","23",8306,"Mark","Amway"
"Simon Naali","0","M","","00:05:18","2:19:19","24","24","24",8359,"Simon","Naali"
"Takuya Ohta","0","M","","00:05:19","2:19:46","25","25","25",8386,"Takuya","Ohta"
