"display_name","age","gender","residence","pace","official_time","overall","gender_result","division_result",seconds,"first_name","last_name"
"Frank T Zuna","0","M","","00:05:17","2:18:57","1","1","1",8337,"Frank T Zuna",""
"Charles L Mellor","0","M","","00:05:25","2:22:12","2","2","2",8532,"Charles L Mellor",""
"Peter Trivoulidas","0","M","","00:05:37","2:27:41","3","3","3",8861,"Peter","Trivoulidas"
"Carl W A Linder","0","M","","00:05:38","2:28:02","4","4","4",8882,"Carl W A Linder",""
"Albert R Michelson","0","M","","00:05:44","2:30:35","5","5","5",9035,"Albert R Michelson",""
"Edouard Fabre","0","M","","00:05:46","2:31:34","6","6","6",9094,"Edouard","Fabre"
"Willie Kyronen","0","M","","00:05:49","2:32:36","7","7","7",9156,"Willie","Kyronen"
"Otto J Laakso","0","M","","00:05:51","2:33:39","8","8","8",9219,"Otto J Laakso",""
"John Goff","0","M","","00:06:00","2:37:35","9","9","9",9455,"John","Goff"
"Robert Conboy","0","M","","00:06:02","2:38:18","10","10","10",9498,"Robert","Conboy"
"M J Lynch","0","M","","00:06:03","2:38:38","11","11","11",9518,"M J Lynch",""
"Alfred Rodgers","0","M","","00:06:03","2:38:51","12","12","12",9531,"Alfred","Rodgers"
"Clifton Mitchell","0","M","","00:06:06","2:40:12","13","13","13",9612,"Clifton","Mitchell"
"William J Kennedy","0","M","","00:06:07","2:40:40","14","14","14",9640,"William J Kennedy",""
"Wallie Carlson","0","M","","00:06:12","2:42:37","15","15","15",9757,"Wallie","Carlson"
"Henry G Dobler","0","M","","00:06:19","2:45:51","16","16","16",9951,"Henry G Dobler",""
"Gustav deVichio","0","M","","00:06:28","2:49:54","17","17","17",10194,"Gustav","deVichio"
"Jerry Dacey","0","M","","00:06:31","2:51:06","18","18","18",10266,"Jerry","Dacey"
"Anastas K Sturgis","0","M","","00:06:36","2:53:15","19","19","19",10395,"Anastas K Sturgis",""
"Edwin H White","0","M","","00:06:42","2:55:41","20","20","20",10541,"Edwin H White",""
"Ralph Dick","0","M","","00:06:45","2:57:20","21","21","21",10640,"Ralph","Dick"
"George B Moss","0","M","","00:06:52","3:00:23","22","22","22",10823,"George B Moss",""
"Oswald Sparson","0","M","","00:06:53","3:00:54","23","23","23",10854,"Oswald","Sparson"
"Salvatore Macarelli","0","M","","00:06:59","3:03:08","24","24","24",10988,"Salvatore","Macarelli"
"John McIver","0","M","","00:06:59","3:03:31","25","25","25",11011,"John","McIver"
"Eddie Sandberg","0","M","","00:07:13","3:09:27","26","26","26",11367,"Eddie","Sandberg"
"Daniel Hutchinson","0","M","","00:07:19","3:12:13","27","27","27",11533,"Daniel","Hutchinson"
"A Monteverde","0","M","","00:07:26","3:15:00","28","28","28",11700,"A","Monteverde"
"G A Carr","0","M","","00:07:27","3:15:23","29","29","29",11723,"G A Carr",""
"Albert A Morel","0","M","","00:07:28","3:15:55","30","30","30",11755,"Albert A Morel",""
"Eddie Lyons","0","M","","00:07:35","3:18:58","31","31","31",11938,"Eddie","Lyons"
"Gabriel Salemme","0","M","","00:07:38","3:20:19","32","32","32",12019,"Gabriel","Salemme"
