"display_name","age","gender","residence","pace","official_time","overall","gender_result","division_result",seconds,"first_name","last_name"
"Toshihiko Seko","0","M","","00:04:56","2:09:26","1","1","1",7766,"Toshihiko","Seko"
"Craig S Virgin","0","M","","00:04:58","2:10:26","2","2","2",7826,"Craig S Virgin",""
"Bill Rodgers","0","M","","00:04:58","2:10:34","3","3","3",7834,"Bill","Rodgers"
"John Lodwick","0","M","","00:05:01","2:11:33","4","4","4",7893,"John","Lodwick"
"Malcolm A East","0","M","","00:05:01","2:11:35","5","5","5",7895,"Malcolm A East",""
"Jukka Toivola","0","M","","00:05:01","2:11:52","6","6","6",7912,"Jukka","Toivola"
"Dennis E Rinde","0","M","","00:05:02","2:12:01","7","7","7",7921,"Dennis E Rinde",""
"David J Chettle","0","M","","00:05:02","2:12:23","8","8","8",7943,"David J Chettle",""
"Kyle Heffner","0","M","","00:05:03","2:12:31","9","9","9",7951,"Kyle","Heffner"
"Victor Mora-Garcia","0","M","","00:05:04","2:12:55","10","10","10",7975,"Victor","Mora-Garcia"
"Gregory A Meyer","0","M","","00:05:04","2:13:07","11","11","11",7987,"Gregory A Meyer",""
"Jonni Kortelainen","0","M","","00:05:04","2:13:14","12","12","12",7994,"Jonni","Kortelainen"
"Norman C Wilson","0","M","","00:05:04","2:13:16","13","13","13",7996,"Norman C Wilson",""
"Walter W Jr Saeger","0","M","","00:05:05","2:13:30","14","14","14",8010,"Walter W Jr Saeger",""
"Randy Thomas","0","M","","00:05:06","2:13:48","15","15","15",8028,"Randy","Thomas"
"Louis Kenny","0","M","","00:05:06","2:13:51","16","16","16",8031,"Louis","Kenny"
"Michael J Pinocci","0","M","","00:05:06","2:14:09","17","17","17",8049,"Michael J Pinocci",""
"Ralph Serna","0","M","","00:05:07","2:14:16","18","18","18",8056,"Ralph","Serna"
"Dave Patterson","0","M","","00:05:07","2:14:18","19","19","19",8058,"Dave","Patterson"
"Brian Maxwell","0","M","","00:05:08","2:14:57","20","20","20",8097,"Brian","Maxwell"
"Hilario Alvarez","0","M","","00:05:09","2:15:05","21","21","21",8105,"Hilario","Alvarez"
"Robin A Holland","0","M","","00:05:09","2:15:07","22","22","22",8107,"Robin A Holland",""
"Neil Cusack","0","M","","00:05:09","2:15:20","23","23","23",8120,"Neil","Cusack"
"Dave M Smith","0","M","","00:05:10","2:15:29","24","24","24",8129,"Dave M Smith",""
"Rafael A Parra","0","M","","00:05:10","2:15:50","25","25","25",8150,"Rafael A Parra",""
"D Odis Sanders","0","M","","00:05:10","2:15:53","26","26","26",8153,"D Odis Sanders",""
"Douglas T Kurtis","0","M","","00:05:11","2:15:55","27","27","27",8155,"Douglas T Kurtis",""
"Barney J Klecker","0","M","","00:05:11","2:16:01","28","28","28",8161,"Barney J Klecker",""
"Roland M Davide","0","M","","00:05:11","2:16:03","29","29","29",8163,"Roland M Davide",""
"Don Paul","0","M","","00:05:11","2:16:04","30","30","30",8164,"Don","Paul"
"James F Johnson","0","M","","00:05:11","2:16:11","31","31","31",8171,"James F Johnson",""
"John Vitale","0","M","","00:05:12","2:16:34","32","32","32",8194,"John","Vitale"
"Richard L Bogaty","0","M","","00:05:12","2:16:35","33","33","33",8195,"Richard L Bogaty",""
"Stephen J Podgajny","0","M","","00:05:12","2:16:45","34","34","34",8205,"Stephen J Podgajny",""
"Rick L Callison","0","M","","00:05:13","2:16:47","35","35","35",8207,"Rick L Callison",""
"Terry L Baker","0","M","","00:05:13","2:16:49","36","36","36",8209,"Terry L Baker",""
"Juan Zetina","0","M","","00:05:13","2:16:59","37","37","37",8219,"Juan","Zetina"
"Peter J McNeill","0","M","","00:05:14","2:17:15","38","38","38",8235,"Peter J McNeill",""
"Jean F Ellis","0","M","","00:05:14","2:17:23","39","39","39",8243,"Jean F Ellis",""
"George E Mason","0","M","","00:05:14","2:17:24","40","40","40",8244,"George E Mason",""
"Craig Hepburn","0","M","","00:05:14","2:17:26","41","41","41",8246,"Craig","Hepburn"
"Michael C Petrocci","0","M","","00:05:14","2:17:34","42","42","42",8254,"Michael C Petrocci",""
"Robert A Clifford","0","M","","00:05:14","2:17:39","43","43","43",8259,"Robert A Clifford",""
"Alfredo Marevilla","0","M","","00:05:15","2:17:43","44","44","44",8263,"Alfredo","Marevilla"
"Henry C Jr Barksdale","0","M","","00:05:16","2:18:06","45","45","45",8286,"Henry C Jr Barksdale",""
"Anthony T Rodiez","0","M","","00:05:16","2:18:07","46","46","46",8287,"Anthony T Rodiez",""
"Mark Bossardet","0","M","","00:05:16","2:18:31","47","47","47",8311,"Mark","Bossardet"
"John K Roscoe","0","M","","00:05:17","2:18:34","48","48","48",8314,"John K Roscoe",""
"Rune L Larsson","0","M","","00:05:17","2:18:38","49","49","49",8318,"Rune L Larsson",""
"Masao Matsu","0","M","","00:05:17","2:18:45","50","50","50",8325,"Masao","Matsu"
