"display_name","age","gender","residence","pace","official_time","overall","gender_result","division_result",seconds,"first_name","last_name"
"John P Lafferty","0","M","UNKNOWN","00:06:46","2:57:44","22","22","22",10664,"John P Lafferty",""
"John A DiCommandrea","0","M","Massachusetts","00:06:54","3:01:15","23","23","23",10875,"John A DiCommandrea",""
"Milton Pataky","0","M","","00:07:05","3:05:47","24","24","24",11147,"Milton","Pataky"
"Marshall Rowlette","0","M","Massachusetts","00:07:05","3:06:07","25","25","25",11167,"Marshall","Rowlette"
"George L King","0","M","Massachusetts","00:07:11","3:08:47","26","26","26",11327,"George L King",""
"Don Fay","0","M","Massachusetts","00:07:12","3:09:10","27","27","27",11350,"Don","Fay"
"Charles Robbins","0","M","New York","00:07:16","3:10:37","28","28","28",11437,"Charles","Robbins"
"Paul A Collins","0","M","Canada","00:07:16","3:10:41","29","29","29",11441,"Paul A Collins",""
"William Steiner","0","M","","00:07:23","3:13:42","30","30","30",11622,"William","Steiner"
"James A Daley Jr","0","M","Massachusetts","00:07:24","3:14:17","31","31","31",11657,"James A Daley Jr",""
"Rodolfo Mendes","0","M","New York","00:07:26","3:15:16","32","32","32",11716,"Rodolfo","Mendes"
"Ronald Kichi","0","M","Pennsylvania","00:07:29","3:16:32","33","33","33",11792,"Ronald","Kichi"
"Walter J Borges","0","M","New York","00:07:30","3:16:57","34","34","34",11817,"Walter J Borges",""
"Arnold Briggs","0","M","New York","00:07:38","3:20:34","35","35","35",12034,"Arnold","Briggs"
"Dead A Thackery","0","M","Massachusetts","00:07:44","3:23:12","36","36","36",12192,"Dead A Thackery",""
"Hassan Moses","0","M","","00:07:46","3:23:39","37","37","37",12219,"Hassan","Moses"
"Ralph Ellberg","0","M","Pennsylvania","00:07:47","3:24:10","38","38","38",12250,"Ralph","Ellberg"
"Joseph R Richard","0","M","Canada","00:07:52","3:26:40","39","39","39",12400,"Joseph R Richard",""
"Ted Woods","0","M","Maine","00:07:55","3:27:40","40","40","40",12460,"Ted","Woods"
"William G Prater","0","M","Pennsylvania","00:07:55","3:27:49","41","41","41",12469,"William G Prater",""
"Edward Kabatay","0","M","Canada","00:07:57","3:28:36","42","42","42",12516,"Edward","Kabatay"
"George Kouri","0","M","New York","00:07:57","3:28:43","43","43","43",12523,"George","Kouri"
"Fred Venitiallo","0","M","Massachusetts","00:08:00","3:30:02","44","44","44",12602,"Fred","Venitiallo"
"Ollie Manninen","0","M","","00:08:04","3:31:41","45","45","45",12701,"Ollie","Manninen"
"Francis R Kramer","0","M","Massachusetts","00:08:06","3:32:36","46","46","46",12756,"Francis R Kramer",""
"Harold V Edwards","0","M","New Hampshire","00:08:09","3:33:53","47","47","47",12833,"Harold V Edwards",""
"Robert Hurst","0","M","New York","00:08:10","3:34:17","48","48","48",12857,"Robert","Hurst"
"Gordon B Gilmour","0","M","Canada","00:08:10","3:34:24","49","49","49",12864,"Gordon B Gilmour",""
"John Lizak","0","M","","00:08:13","3:35:44","50","50","50",12944,"John","Lizak"
"Edo A Romagnoli","0","M","New York","00:08:14","3:36:11","51","51","51",12971,"Edo A Romagnoli",""
"Joseph Ficcaro","0","M","New York","00:08:14","3:36:12","52","52","52",12972,"Joseph","Ficcaro"
"Stanley Tiernan","0","M","","00:08:14","3:36:17","53","53","53",12977,"Stanley","Tiernan"
"William F Welsh","0","M","New York","00:08:15","3:36:34","54","54","54",12994,"William F Welsh",""
"Richard P Doyle","0","M","Massachusetts","00:08:26","3:41:27","55","55","55",13287,"Richard P Doyle",""
"King Y Quon","0","M","Illinois","00:08:27","3:41:49","56","56","56",13309,"King Y Quon",""
"Fred M Cates","0","M","Maine","00:08:29","3:42:50","57","57","57",13370,"Fred M Cates",""
"John W Caganaguh","0","M","Massachusetts","00:08:32","3:43:50","58","58","58",13430,"John W Caganaguh",""
"James A Daley Sr","0","M","Massachusetts","00:08:37","3:46:16","59","59","59",13576,"James A Daley Sr",""
"John W Whalen","0","M","Florida","00:08:38","3:46:40","60","60","60",13600,"John W Whalen",""
"Maynard R Alden","0","M","Massachusetts","00:08:39","3:47:04","61","61","61",13624,"Maynard R Alden",""
"Ernest A Meda","0","M","New York","00:08:41","3:47:41","62","62","62",13661,"Ernest A Meda",""
"Sydney Feins","0","M","New Jersey","00:08:45","3:49:31","63","63","63",13771,"Sydney","Feins"
"George B Dickson","0","M","New York","00:08:48","3:50:52","64","64","64",13852,"George B Dickson",""
"George Gisibien","0","M","Rhode Island","00:08:52","3:52:50","65","65","65",13970,"George","Gisibien"
"Robert J LaSoto","0","M","Massachusetts","00:08:53","3:53:14","66","66","66",13994,"Robert J LaSoto",""
"Charles Otero","0","M","Pennsylvania","00:08:56","3:54:17","67","67","67",14057,"Charles","Otero"
"Gonzales B Scott","0","M","UNKNOWN","00:08:57","3:54:52","68","68","68",14092,"Gonzales B Scott",""
"Charles B Prederson","0","M","Massachusetts","00:08:57","3:55:02","69","69","69",14102,"Charles B Prederson",""
"Kenneth Croft","0","M","Massachusetts","00:08:58","3:55:14","70","70","70",14114,"Kenneth","Croft"
"Albert J Kawoecki","0","M","Connecticut","00:09:00","3:56:01","71","71","71",14161,"Albert J Kawoecki",""
"George C Leslie","0","M","Massachusetts","00:09:01","3:56:26","72","72","72",14186,"George C Leslie",""
"Seth Ames","0","M","","00:09:01","3:56:39","73","73","73",14199,"Seth","Ames"
"Robert E Silver","0","M","Massachusetts","00:09:01","3:56:45","74","74","74",14205,"Robert E Silver",""
"Carl L Wiliberg","0","M","New Hampshire","00:09:02","3:57:06","75","75","75",14226,"Carl L Wiliberg",""
"John S Jarrell","0","M","New York","00:09:04","3:57:51","76","76","76",14271,"John S Jarrell",""
"Oliver J Sabala","0","M","UNKNOWN","00:09:05","3:58:27","77","77","77",14307,"Oliver J Sabala",""
"Clarence H DeMar","0","M","Massachusetts","00:09:05","3:58:34","78","78","78",14314,"Clarence H DeMar",""
"Arthur B MacIntosh","0","M","New York","00:09:06","3:58:48","79","79","79",14328,"Arthur B MacIntosh",""
"Jonathan Norrow","0","M","New York","00:09:20","4:05:05","80","80","80",14705,"Jonathan","Norrow"
"Charles B Timpany","0","M","Massachusetts","00:11:33","5:03:00","81","81","81",18180,"Charles B Timpany",""
