"display_name","age","gender","residence","pace","official_time","overall","gender_result","division_result",seconds,"first_name","last_name"
"Bernard Joseph (Joe) Smith","0","M","Massachusetts","00:05:36","2:26:51","1","1","1",8811,"Bernard Joseph (Joe) Smith",""
"Louis P Gregory","0","M","New York","00:05:38","2:28:03","2","2","2",8883,"Louis P Gregory",""
"Carl Maroney","0","M","Massachusetts","00:05:57","2:36:13","3","3","3",9373,"Carl","Maroney"
"Don Heinicke","0","M","Maryland","00:06:00","2:37:24","4","4","4",9444,"Don","Heinicke"
"John A Kelley","0","M","Massachusetts","00:06:01","2:37:55","5","5","5",9475,"John A Kelley",""
"Gerard A Cote","0","M","Canada","00:06:06","2:39:59","6","6","6",9599,"Gerard A Cote",""
"William Steiner","0","M","New York","00:06:07","2:40:42","7","7","7",9642,"William","Steiner"
"Michael J OOHara","0","M","New York","00:06:08","2:41:08","8","8","8",9668,"Michael J OOHara",""
"Lloyd Bairstow","0","M","Massachusetts","00:06:10","2:41:55","9","9","9",9715,"Lloyd","Bairstow"
"Joe Kleinerman","0","M","New York","00:06:19","2:45:51","10","10","10",9951,"Joe","Kleinerman"
"Anthony Medeiros","0","M","Massachusetts","00:06:20","2:46:14","11","11","11",9974,"Anthony","Medeiros"
"Bruno Mazzeo","0","M","Maine","00:06:22","2:47:19","12","12","12",10039,"Bruno","Mazzeo"
"Raymond P Eland","0","M","Massachusetts","00:06:25","2:48:32","13","13","13",10112,"Raymond P Eland",""
"John Semple","0","M","Massachusetts","00:06:26","2:49:03","14","14","14",10143,"John","Semple"
"Andre J Brunelle","0","M","Massachusetts","00:06:28","2:49:45","15","15","15",10185,"Andre J Brunelle",""
"Frank Brown","0","M","Massachusetts","00:06:30","2:50:31","16","16","16",10231,"Frank","Brown"
"Paul Donato","0","M","Massachusetts","00:06:32","2:51:35","17","17","17",10295,"Paul","Donato"
"Charles A Robbins Jr","0","M","Connecticut","00:06:33","2:51:55","18","18","18",10315,"Charles A Robbins Jr",""
"Leo A Giard","0","M","Massachusetts","00:06:34","2:52:30","19","19","19",10350,"Leo A Giard",""
"William Paavo","0","M","New Jersey","00:06:37","2:53:45","20","20","20",10425,"William","Paavo"
"Ted Lizak","0","M","Massachusetts","00:06:42","2:55:52","21","21","21",10552,"Ted","Lizak"
"Louis Young","0","M","Massachusetts","00:06:43","2:56:31","22","22","22",10591,"Louis","Young"
"Paul Fuchsman","0","M","New York","00:06:45","2:57:22","23","23","23",10642,"Paul","Fuchsman"
"Clarence H DeMar","0","M","Massachusetts","00:06:47","2:58:14","24","24","24",10694,"Clarence H DeMar",""
"John C Riley","0","M","Massachusetts","00:06:50","2:59:28","25","25","25",10768,"John C Riley",""
"Ike Arther","0","M","New York","00:06:53","3:00:36","26","26","26",10836,"Ike","Arther"
"Harry W Murphy","0","M","New York","00:06:57","3:02:32","27","27","27",10952,"Harry W Murphy",""
"Alfred J Libby","0","M","Massachusetts","00:06:58","3:02:45","28","28","28",10965,"Alfred J Libby",""
"Esme Grey","0","M","New York","00:06:59","3:03:28","29","29","29",11008,"Esme","Grey"
"Jimmy McKissock","0","M","Pennsylvania","00:07:00","3:03:40","30","30","30",11020,"Jimmy","McKissock"
"Francis M Darrah","0","M","Florida","00:07:03","3:04:54","31","31","31",11094,"Francis M Darrah",""
"Frederick W Brown","0","M","Massachusetts","00:07:07","3:06:53","32","32","32",11213,"Frederick W Brown",""
"Carmon Phillips","0","M","New York","00:07:10","3:08:07","33","33","33",11287,"Carmon","Phillips"
"William C Morrell","0","M","New York","00:07:13","3:09:27","34","34","34",11367,"William C Morrell",""
"Italo Amicangioli","0","M","Massachusetts","00:07:19","3:11:58","35","35","35",11518,"Italo","Amicangioli"
"John Maguire","0","M","Massachusetts","00:07:22","3:13:32","36","36","36",11612,"John","Maguire"
"William Connolly","0","M","Massachusetts","00:07:24","3:14:13","37","37","37",11653,"William","Connolly"
"James Carter Jr","0","M","North Carolina","00:07:26","3:15:01","38","38","38",11701,"James Carter Jr",""
"Ollie Manninen","0","M","Massachusetts","00:07:29","3:16:36","39","39","39",11796,"Ollie","Manninen"
"Frank Finn","0","M","Massachusetts","00:07:30","3:17:01","40","40","40",11821,"Frank","Finn"
"Charles J Fitzgerald","0","M","Massachusetts","00:07:35","3:19:08","41","41","41",11948,"Charles J Fitzgerald",""
"Chico Simone","0","M","Massachusetts","00:07:39","3:20:47","42","42","42",12047,"Chico","Simone"
"Nevin C Schopf","0","M","Pennsylvania","00:07:41","3:21:45","43","43","43",12105,"Nevin C Schopf",""
"Cecil S Earnest","0","M","Massachusetts","00:07:43","3:22:39","44","44","44",12159,"Cecil S Earnest",""
"Stanley J Weneck","0","M","Massachusetts","00:07:44","3:22:59","45","45","45",12179,"Stanley J Weneck",""
"Manuel Campbell","0","M","Massachusetts","00:07:48","3:24:39","46","46","46",12279,"Manuel","Campbell"
