"display_name","age","gender","residence","pace","official_time","overall","gender_result","division_result",seconds,"first_name","last_name"
"Aurele Vandendriessche","0","M","","00:05:20","2:19:59","1","1","1",8399,"Aurele","Vandendriessche"
"Tenho Salakka","0","M","","00:05:22","2:20:48","2","2","2",8448,"Tenho","Salakka"
"Ronald Wallingford","0","M","","00:05:22","2:20:51","3","3","3",8451,"Ronald","Wallingford"
"Paavo Pystynen","0","M","","00:05:23","2:21:33","4","4","4",8493,"Paavo","Pystynen"
"Hal Higdon","0","M","","00:05:24","2:21:55","5","5","5",8515,"Hal","Higdon"
"David Ellis","0","M","","00:05:26","2:22:49","6","6","6",8569,"David","Ellis"
"John J Kelley","0","M","","00:05:37","2:27:23","7","7","7",8843,"John J Kelley",""
"Osvaldo Suarez","0","M","","00:05:38","2:27:51","8","8","8",8871,"Osvaldo","Suarez"
"Paul Hoffman","0","M","","00:05:38","2:28:07","9","9","9",8887,"Paul","Hoffman"
"William Allen","0","M","","00:05:39","2:28:19","10","10","10",8899,"William","Allen"
"James Green","0","M","","00:05:41","2:29:21","11","11","11",8961,"James","Green"
"Charles Pell","0","M","","00:05:42","2:29:53","12","12","12",8993,"Charles","Pell"
"Adolf Gruber","0","M","","00:05:45","2:31:10","13","13","13",9070,"Adolf","Gruber"
"Hugh McEleny","0","M","","00:05:48","2:32:14","14","14","14",9134,"Hugh","McEleny"
"Ralph Buschmann","0","M","","00:05:49","2:32:36","15","15","15",9156,"Ralph","Buschmann"
"Brian Drewett","0","M","","00:05:52","2:33:53","16","16","16",9233,"Brian","Drewett"
"Herbert Monck","0","M","","00:05:54","2:34:45","17","17","17",9285,"Herbert","Monck"
"Jonathan Blake","0","M","","00:05:54","2:34:48","18","18","18",9288,"Jonathan","Blake"
"Allen Hull","0","M","","00:05:55","2:35:17","19","19","19",9317,"Allen","Hull"
"John Kelley","0","M","","00:05:55","2:35:29","20","20","20",9329,"John","Kelley"
"Lawrence F Smith","0","M","","00:05:58","2:36:49","21","21","21",9409,"Lawrence F Smith",""
"Gary Muhrke","0","M","","00:05:59","2:37:15","22","22","22",9435,"Gary","Muhrke"
"William Schwab","0","M","","00:06:00","2:37:30","23","23","23",9450,"William","Schwab"
"James H Harlow","0","M","","00:06:01","2:37:49","24","24","24",9469,"James H Harlow",""
