"display_name","age","gender","residence","pace","official_time","overall","gender_result","division_result",seconds,"first_name","last_name"
"Ki-Yong Ham","0","M","Korea","00:05:49","2:32:39","1","1","1",9159,"Ki-Yong","Ham"
"Kil Yoon Song","0","M","Korea","00:05:56","2:35:58","2","2","2",9358,"Kil Yoon Song",""
"Yun Chi Choi","0","M","Korea","00:06:05","2:39:47","3","3","3",9587,"Yun Chi Choi",""
"John Lafferty","0","M","Massachusetts","00:06:05","2:39:52","4","4","4",9592,"John","Lafferty"
"John A Kelley","0","M","Massachusetts","00:06:14","2:43:45","5","5","5",9825,"John A Kelley",""
"Anthony Medeiros","0","M","Massachusetts","00:06:22","2:47:15","6","6","6",10035,"Anthony","Medeiros"
"Lloyd Bairstow","0","M","Massachusetts","00:06:28","2:49:46","7","7","7",10186,"Lloyd","Bairstow"
"Paul Collins","0","M","New York","00:06:29","2:50:12","8","8","8",10212,"Paul","Collins"
"Edo Romognoli","0","M","New York","00:06:35","2:52:50","9","9","9",10370,"Edo","Romognoli"
"Kenneth OOConnell","0","M","Ohio","00:06:44","2:56:42","10","10","10",10602,"Kenneth","OOConnell"
"Michael J O'Hara","0","M","New York","00:06:46","2:57:37","11","11","11",10657,"Michael J O'Hara",""
"John C Sterner","0","M","New York","00:06:47","2:58:02","12","12","12",10682,"John C Sterner",""
"Harry W Murphy","0","M","New York","00:06:47","2:58:08","13","13","13",10688,"Harry W Murphy",""
"Fran Austin","0","M","Massachusetts","00:06:47","2:58:10","14","14","14",10690,"Fran","Austin"
"Charles J Budd","0","M","Massachusetts","00:06:47","2:58:10","14","14","14",10690,"Charles J Budd",""
"Arnold Briggs","0","M","New York","00:06:48","2:58:29","16","16","16",10709,"Arnold","Briggs"
"William Steiner","0","M","New York","00:06:51","3:00:00","17","17","17",10800,"William","Steiner"
"Francis P D Mulvihill","0","M","Canada","00:06:53","3:00:52","18","18","18",10852,"Francis P D Mulvihill",""
"Joseph Ficcaro","0","M","New York","00:06:55","3:01:35","19","19","19",10895,"Joseph","Ficcaro"
"George Gallant","0","M","Canada","00:06:55","3:01:42","20","20","20",10902,"George","Gallant"
"Leroy Davis","0","M","Massachusetts","00:06:56","3:01:58","21","21","21",10918,"Leroy","Davis"
"John D Semple","0","M","Massachusetts","00:06:59","3:03:07","22","22","22",10987,"John D Semple",""
"John M Gray Jr","0","M","Massachusetts","00:06:59","3:03:22","23","23","23",11002,"John M Gray Jr",""
"Louis White","0","M","New York","00:07:03","3:05:12","24","24","24",11112,"Louis","White"
"George A Goding","0","M","Massachusetts","00:07:04","3:05:36","25","25","25",11136,"George A Goding",""
"George T Younis","0","M","Massachusetts","00:07:08","3:07:05","26","26","26",11225,"George T Younis",""
"Aldo M Scandurra","0","M","Massachusetts","00:07:09","3:07:32","27","27","27",11252,"Aldo M Scandurra",""
"Ollie Manninen","0","M","Massachusetts","00:07:13","3:09:37","28","28","28",11377,"Ollie","Manninen"
"Royce N Sawyer","0","M","Massachusetts","00:07:18","3:11:50","29","29","29",11510,"Royce N Sawyer",""
"Douglas H Mann","0","M","Massachusetts","00:07:19","3:12:05","30","30","30",11525,"Douglas H Mann",""
"John J Doherty","0","M","Massachusetts","00:07:21","3:12:50","31","31","31",11570,"John J Doherty",""
"Frederick T Bristow","0","M","Canada","00:07:22","3:13:23","32","32","32",11603,"Frederick T Bristow",""
"Fred Ward","0","M","New Jersey","00:07:33","3:18:15","33","33","33",11895,"Fred","Ward"
"William C Morrell","0","M","Massachusetts","00:07:34","3:18:29","34","34","34",11909,"William C Morrell",""
"Don M Fay","0","M","Massachusetts","00:07:39","3:20:58","35","35","35",12058,"Don M Fay",""
"Donald E Longnecker","0","M","Pennsylvania","00:07:45","3:23:31","36","36","36",12211,"Donald E Longnecker",""
"Paul Ojanen","0","M","Canada","00:07:46","3:23:58","37","37","37",12238,"Paul","Ojanen"
"Charles A Robbins Jr","0","M","Connecticut","00:07:49","3:25:04","38","38","38",12304,"Charles A Robbins Jr",""
"Charles Regan","0","M","Massachusetts","00:07:49","3:25:04","38","38","38",12304,"Charles","Regan"
"Pat Boulton","0","M","Canada","00:07:51","3:26:03","40","40","40",12363,"Pat","Boulton"
"Clarence DeMar","0","M","Massachusetts","00:07:56","3:28:13","41","41","41",12493,"Clarence","DeMar"
"Thomas E Cullity","0","M","Massachusetts","00:07:56","3:28:15","42","42","42",12495,"Thomas E Cullity",""
