"display_name","age","gender","residence","pace","official_time","overall","gender_result","division_result",seconds,"first_name","last_name"
"Robert Kipkoech","0","M","Kenya","00:04:57","2:10:11","1","1","1",7811,"Robert","Kipkoech"
"Benjamin Kosgei","0","M","Kenya","00:04:58","2:10:34","2","2","2",7834,"Benjamin","Kosgei"
"Martin Lel","0","M","Kenya","00:05:00","2:11:11","3","3","3",7871,"Martin","Lel"
"Timothy Cherigat","0","M","Kenya","00:05:00","2:11:28","4","4","4",7888,"Timothy","Cherigat"
"Christopher Cheboiboch","0","M","Kenya","00:05:03","2:12:45","5","5","5",7965,"Christopher","Cheboiboch"
"Fedor V. Ryzhov","40","M","Moscow","00:05:10","2:15:29","6","6","1",8129,"Fedor V.","Ryzhov"
"Rodgers Rop","0","M","Kenya","00:05:11","2:16:14","7","7","6",8174,"Rodgers","Rop"
"David Kiptum Busienei","0","M","Kabiet","00:05:11","2:16:16","8","8","7",8176,"David Kiptum","Busienei"
"Elly K. Rono","0","M","Durham","00:05:13","2:17:00","9","9","8",8220,"Elly K.","Rono"
"EDDY HELLEBUYCK","40","M","ALBUQUERQUE","00:05:14","2:17:18","10","10","2",8238,"EDDY","HELLEBUYCK"
"Laban Kipkemboi","0","M","Kenya","00:05:15","2:17:50","11","11","9",8270,"Laban","Kipkemboi"
"Silvio Guerra","0","M","Ecuador","00:05:16","2:18:31","12","12","10",8311,"Silvio","Guerra"
"Karl Johan J. Rasmussen","0","M","Haugesund","00:05:17","2:18:55","13","13","11",8335,"Karl Johan J. Rasmussen",""
"Salvatore Bettiol","40","M","Volpago D Mont","00:05:25","2:22:06","14","14","3",8526,"Salvatore","Bettiol"
"Diego Colorado","0","M","Tampa, FL, Colombia","00:05:29","2:23:59","15","15","12",8639,"Diego","Colorado"
"Svetlana Zakharova","0","F","Russia","00:05:32","2:25:20","16","1","1",8720,"Svetlana","Zakharova"
"Lyubov Denisova","0","F","Russia","00:05:36","2:26:51","17","2","2",8811,"Lyubov","Denisova"
"Joyce Chepchumba Koech","0","F","Kenya","00:05:37","2:27:20","18","3","3",8840,"Joyce Chepchumba","Koech"
"Margaret Okayo","0","F","Kenya","00:05:37","2:27:39","19","4","4",8859,"Margaret","Okayo"
"Wieslaw Perszke","40","M","","00:05:40","2:29:00","20","16","4",8940,"Wieslaw","Perszke"
"Guennadi Temnikov","40","M","Vlan Ude","00:05:43","2:29:56","21","17","5",8996,"Guennadi","Temnikov"
"Ken J. Pliska","0","M","Littleton","00:05:43","2:30:10","22","18","13",9010,"Ken J.","Pliska"
"Robert L. III Dickie","0","M","Kailua","00:05:44","2:30:21","23","19","14",9021,"Robert L. III Dickie",""
"Daniel R. Feldman","0","M","Pasadena","00:05:44","2:30:24","24","20","15",9024,"Daniel R.","Feldman"
"James Lander","24","M","Orange County","00:05:44","2:30:25","25","21","16",9025,"James","Lander"
"Marla Runyan","0","F","Eugene","00:05:44","2:30:28","26","5","5",9028,"Marla","Runyan"
"Albina Ivanova","0","F","Russia","00:05:45","2:30:57","27","6","6",9057,"Albina","Ivanova"
"Eric G. Beauchesne","0","M","Chelmsford","00:05:46","2:31:24","28","22","17",9084,"Eric G.","Beauchesne"
"FIRAYA SULTANOVA-ZHDANOVA","40","F","GAINESVILLE","00:05:46","2:31:30","29","7","1",9090,"FIRAYA","SULTANOVA-ZHDANOVA"
"Michael P. Danahy","0","M","Princeton","00:05:47","2:31:55","30","23","18",9115,"Michael P.","Danahy"
"Lowell Ladd","27","M","Norristown","00:05:49","2:32:34","31","24","1",9154,"Lowell","Ladd"
"Matt Pelletier","23","M","Oneco","00:05:49","2:32:45","32","25","19",9165,"Matt","Pelletier"
"Jeff Day","32","M","Strongsville","00:05:49","2:32:50","33","26","20",9170,"Jeff","Day"
"Todd Snyder","0","M","Philadelphia","00:05:49","2:32:54","34","27","21",9174,"Todd","Snyder"
"Jason Bodnar","0","M","Ft Lauderdale","00:05:49","2:32:55","35","28","22",9175,"Jason","Bodnar"
"Damien","29","M","Melbourne","00:05:51","2:33:24","36","29","23",9204,"Damien","Angus"
"Daniel Froetschner","0","M","Rostock","00:05:51","2:33:26","37","30","24",9206,"Daniel","Froetschner"
"Nicholas A. Iauco","0","M","Winston-Salem","00:05:51","2:33:36","38","31","25",9216,"Nicholas A.","Iauco"
"David A. Williams","0","M","Milwaukee","00:05:53","2:34:21","39","32","26",9261,"David A.","Williams"
"Paul W. Aufdemberge","0","M","Redford","00:05:54","2:34:43","40","33","27",9283,"Paul W.","Aufdemberge"
"Felipe Vergara","0","M","Brooklyn, NY, Mexico","00:05:55","2:35:19","41","34","28",9319,"Felipe","Vergara"
"Peter E. Hammer","0","M","Watertown","00:05:55","2:35:21","42","35","29",9321,"Peter E.","Hammer"
"James M. Hommes","0","M","Pittsburgh","00:05:55","2:35:26","43","36","30",9326,"James M.","Hommes"
"Lance A. Winders","40","M","Mansfield","00:05:55","2:35:34","44","37","6",9334,"Lance A.","Winders"
"Jeffrey A. Merkowitz","0","M","San Francisco","00:05:56","2:35:56","45","38","31",9356,"Jeffrey A.","Merkowitz"
"Mike L. Moyer","0","M","Omaha","00:05:57","2:36:06","46","39","32",9366,"Mike L.","Moyer"
