"display_name","age","gender","residence","pace","official_time","overall","gender_result","division_result",seconds,"first_name","last_name"
"Shigeki Tanaka","0","M","Japan","00:05:38","2:27:45","1","1","1",8865,"Shigeki","Tanaka"
"John Lafferty","0","M","Massachusetts","00:05:46","2:31:15","2","2","2",9075,"John","Lafferty"
"Athanasios Ragazos","0","M","Greece","00:05:55","2:35:27","3","3","3",9327,"Athanasios","Ragazos"
"Louis White","0","M","New York","00:05:56","2:35:53","4","4","4",9353,"Louis","White"
"Shunji Koyanagi","0","M","Japan","00:06:02","2:38:36","5","5","5",9516,"Shunji","Koyanagi"
"John A Kelley","0","M","Massachusetts","00:06:04","2:39:09","6","6","6",9549,"John A Kelley",""
"Gerard A Cote","0","M","Canada","00:06:08","2:41:15","7","7","7",9675,"Gerard A Cote",""
"Yoshitaka Uchikawa","0","M","Japan","00:06:09","2:41:31","8","8","8",9691,"Yoshitaka","Uchikawa"
"Hiromi Haigo","0","M","Japan","00:06:11","2:42:23","9","9","9",9743,"Hiromi","Haigo"
"Jesse Van Zant","0","M","Massachusetts","00:06:14","2:43:35","10","10","10",9815,"Jesse Van Zant",""
"Sevki Koru","0","M","Turkey","00:06:14","2:43:41","11","11","11",9821,"Sevki","Koru"
"John Marshall","0","M","Massachusetts","00:06:14","2:43:49","12","12","12",9829,"John","Marshall"
"Fran Austin","0","M","Massachusetts","00:06:20","2:46:07","13","13","13",9967,"Fran","Austin"
"John S Doherty","0","M","Massachusetts","00:06:25","2:48:37","14","14","14",10117,"John S Doherty",""
"Ted Corbett","0","M","New York","00:06:26","2:48:42","15","15","15",10122,"Ted","Corbett"
"Andrew Neidnig","0","M","New York","00:06:27","2:49:20","16","16","16",10160,"Andrew","Neidnig"
"Alabama Confalone","0","M","Massachusetts","00:06:30","2:50:31","17","17","17",10231,"Alabama","Confalone"
"Paul Collina","0","M","New York","00:06:30","2:50:38","18","18","18",10238,"Paul","Collina"
"Clayton Farrar","0","M","Connecticut","00:06:31","2:51:05","19","19","19",10265,"Clayton","Farrar"
"Charles Robbins","0","M","New York","00:06:32","2:51:44","20","20","20",10304,"Charles","Robbins"
"Christopher McCarthy","0","M","Massachusetts","00:06:34","2:52:12","21","21","21",10332,"Christopher","McCarthy"
"Edo A Romagnoli","0","M","New York","00:06:36","2:53:26","22","22","22",10406,"Edo A Romagnoli",""
"Louis Rementeria","0","M","New York","00:06:39","2:54:26","23","23","23",10466,"Louis","Rementeria"
"David R Gott","0","M","Massachusetts","00:06:39","2:54:36","24","24","24",10476,"David R Gott",""
"Joseph Killion","0","M","Massachusetts","00:06:40","2:54:59","25","25","25",10499,"Joseph","Killion"
"Edward J Dullea","0","M","Massachusetts","00:06:41","2:55:15","26","26","26",10515,"Edward J Dullea",""
"John Steiner","0","M","New York","00:06:43","2:56:27","27","27","27",10587,"John","Steiner"
"George J Mona","0","M","Massachusetts","00:06:44","2:56:41","28","28","28",10601,"George J Mona",""
"Mike O'Hara","0","M","New York","00:06:45","2:57:06","29","29","29",10626,"Mike","O'Hara"
"John DiCommandrea","0","M","Michigan","00:06:48","2:58:39","30","30","30",10719,"John","DiCommandrea"
"John M Gray","0","M","Massachusetts","00:06:51","2:59:37","31","31","31",10777,"John M Gray",""
"Bob Black","0","M","Rhode Island","00:06:56","3:01:57","32","32","32",10917,"Bob","Black"
"Edward F O'Connell","0","M","Massachusetts","00:06:56","3:02:12","33","33","33",10932,"Edward F O'Connell",""
"David C Hudson","0","M","Massachusetts","00:07:03","3:05:13","34","34","34",11113,"David C Hudson",""
"Arnold Briggs","0","M","New York","00:07:04","3:05:29","35","35","35",11129,"Arnold","Briggs"
"Joseph Kleinderman","0","M","New York","00:07:05","3:05:54","36","36","36",11154,"Joseph","Kleinderman"
"Royce N Sawyer","0","M","Massachusetts","00:07:05","3:05:58","37","37","37",11158,"Royce N Sawyer",""
"Bill Jeafe","0","M","Massachusetts","00:07:07","3:06:55","38","38","38",11215,"Bill","Jeafe"
"Leroy Davis","0","M","Massachusetts","00:07:10","3:08:02","39","39","39",11282,"Leroy","Davis"
"Joseph Ficcaro","0","M","New York","00:07:14","3:09:57","40","40","40",11397,"Joseph","Ficcaro"
"Albert Krawiecki","0","M","Connecticut","00:07:17","3:11:08","41","41","41",11468,"Albert","Krawiecki"
"George Younis","0","M","Massachusetts","00:07:19","3:11:58","42","42","42",11518,"George","Younis"
"Douglas H Mann","0","M","Massachusetts","00:07:23","3:13:55","43","43","43",11635,"Douglas H Mann",""
"Steven B Sharp","0","M","Massachusetts","00:07:24","3:14:13","44","44","44",11653,"Steven B Sharp",""
"David Wiseman","0","M","Massachusetts","00:07:25","3:14:32","45","45","45",11672,"David","Wiseman"
"Paul Ojanen","0","M","Canada","00:07:28","3:15:55","46","46","46",11755,"Paul","Ojanen"
"Mackey Emmert","0","M","Massachusetts","00:07:32","3:17:48","47","47","47",11868,"Mackey","Emmert"
"Frank J McElroy","0","M","Massachusetts","00:07:34","3:18:50","48","48","48",11930,"Frank J McElroy",""
"Kenneth I Parke","0","M","Massachusetts","00:07:39","3:20:44","49","49","49",12044,"Kenneth I Parke",""
"Albert G Gluckman","0","M","New York","00:07:41","3:21:41","50","50","50",12101,"Albert G Gluckman",""
"John J Shea","0","M","Massachusetts","00:07:44","3:23:05","51","51","51",12185,"John J Shea",""
"Arthur F Annis","0","M","Massachusetts","00:07:44","3:23:06","52","52","52",12186,"Arthur F Annis",""
