"display_name","age","gender","residence","pace","official_time","overall","gender_result","division_result",seconds,"first_name","last_name"
"Leslie S Pawson","0","M","Rhode Island","00:05:44","2:30:38","1","1","1",9038,"Leslie S Pawson",""
"John A Kelley","0","M","Massachusetts","00:05:46","2:31:26","2","2","2",9086,"John A Kelley",""
"Don Heinicke","0","M","Maryland","00:05:56","2:35:40","3","3","3",9340,"Don","Heinicke"
"Gerard A Cote","0","M","Canada","00:06:01","2:37:59","4","4","4",9479,"Gerard A Cote",""
"Bernard Joseph (Joe) Smith","0","M","Massachusetts","00:06:07","2:40:32","5","5","5",9632,"Bernard Joseph (Joe) Smith",""
"Fred A McGlone","0","M","Massachusetts","00:06:07","2:40:44","6","6","6",9644,"Fred A McGlone",""
"Andre J Brunelle","0","M","Massachusetts","00:06:14","2:43:28","7","7","7",9808,"Andre J Brunelle",""
"John D (Jock) Semple","0","M","Massachusetts","00:06:23","2:47:26","8","8","8",10046,"John D (Jock) Semple",""
"Paul Donato","0","M","Massachusetts","00:06:26","2:49:02","9","9","9",10142,"Paul","Donato"
"Joe Kleinerman","0","M","New York","00:06:30","2:50:48","10","10","10",10248,"Joe","Kleinerman"
"M J O'Hara","0","M","New York","00:06:34","2:52:16","11","11","11",10336,"M J O'Hara",""
"Leo O Giard","0","M","Massachusetts","00:06:38","2:54:10","12","12","12",10450,"Leo O Giard",""
"J R Anderson","0","M","Massachusetts","00:06:40","2:54:57","13","13","13",10497,"J R Anderson",""
"Frank J Kelly","0","M","Pennsylvania","00:06:44","2:56:42","14","14","14",10602,"Frank J Kelly",""
"John C Riley","0","M","Massachusetts","00:06:48","2:58:26","15","15","15",10706,"John C Riley",""
"William T Simons","0","M","Massachusetts","00:06:49","2:58:52","16","16","16",10732,"William T Simons",""
"George Petrakos","0","M","Massachusetts","00:06:51","2:59:56","17","17","17",10796,"George","Petrakos"
"Louis Young","0","M","Massachusetts","00:06:56","3:02:09","18","18","18",10929,"Louis","Young"
"Raymond P Eland","0","M","Massachusetts","00:06:59","3:03:18","19","19","19",10998,"Raymond P Eland",""
"Clarence DeMar","0","M","Massachusetts","00:07:04","3:05:37","20","20","20",11137,"Clarence","DeMar"
"Anthony Medeiros","0","M","Massachusetts","00:07:06","3:06:25","21","21","21",11185,"Anthony","Medeiros"
"Bill Carrigan","0","M","Massachusetts","00:07:09","3:07:50","22","22","22",11270,"Bill","Carrigan"
"A A Zamparelli","0","M","Texas","00:07:15","3:10:10","23","23","23",11410,"A A Zamparelli",""
"William J Kennedy","0","M","Connecticut","00:07:18","3:11:29","24","24","24",11489,"William J Kennedy",""
"Ralph Holland","0","M","Florida","00:07:25","3:14:45","25","25","25",11685,"Ralph","Holland"
"Leo Hickey","0","M","Massachusetts","00:07:30","3:16:56","26","26","26",11816,"Leo","Hickey"
"Walter H Childs","0","M","Massachusetts","00:07:50","3:25:38","27","27","27",12338,"Walter H Childs",""
"Ollie Manninen","0","M","Massachusetts","00:07:59","3:29:44","28","28","28",12584,"Ollie","Manninen"
"Augustus Johnson","0","M","New York","00:08:00","3:30:03","29","29","29",12603,"Augustus","Johnson"
"Dick Taylor","0","M","Massachusetts","00:08:08","3:33:37","30","30","30",12817,"Dick","Taylor"
"Walter H Hansen","0","M","Massachusetts","00:08:27","3:41:50","31","31","31",13310,"Walter H Hansen",""
"Alfred Libby","0","M","Massachusetts","00:08:33","3:44:36","32","32","32",13476,"Alfred","Libby"
"James E Lewis","0","M","Massachusetts","00:08:36","3:45:40","33","33","33",13540,"James E Lewis",""
"Stanley J Wencek","0","M","Massachusetts","00:08:38","3:46:37","34","34","34",13597,"Stanley J Wencek",""
"John F Maguire","0","M","Massachusetts","00:08:45","3:49:35","35","35","35",13775,"John F Maguire",""
