"display_name","age","gender","residence","pace","official_time","overall","gender_result","division_result",seconds,"first_name","last_name"
"Paavo Kotila","0","M","","00:05:22","2:20:54","1","1","1",8454,"Paavo","Kotila"
"Gordon McKenzie","0","M","","00:05:25","2:22:18","2","2","2",8538,"Gordon","McKenzie"
"James Green","0","M","","00:05:28","2:23:37","3","3","3",8617,"James","Green"
"Alfred Confalone","0","M","","00:05:35","2:26:30","4","4","4",8790,"Alfred","Confalone"
"Veikko Karvonen","0","M","","00:05:39","2:28:30","5","5","5",8910,"Veikko","Karvonen"
"Alexander Breckenridge","0","M","","00:05:40","2:28:44","6","6","6",8924,"Alexander","Breckenridge"
"Robert Carman","0","M","","00:05:41","2:29:06","7","7","7",8946,"Robert","Carman"
"Robert Cons","0","M","","00:05:44","2:30:39","8","8","8",9039,"Robert","Cons"
"Thomas C Ryan","0","M","","00:05:49","2:32:49","9","9","9",9169,"Thomas C Ryan",""
"Robert Drake","0","M","","00:05:52","2:34:12","10","10","10",9252,"Robert","Drake"
"Billy Smita","0","M","","00:05:54","2:34:43","11","11","11",9283,"Billy","Smita"
"Sy Villa","0","M","","00:05:58","2:36:39","12","12","12",9399,"Sy","Villa"
"John Lafferty","0","M","","00:05:59","2:36:55","13","13","13",9415,"John","Lafferty"
"Anthony Sapienza","0","M","","00:06:04","2:39:26","14","14","14",9566,"Anthony","Sapienza"
"Ted Corbitt","0","M","","00:06:06","2:40:13","15","15","15",9613,"Ted","Corbitt"
"Gonzales Scotto","0","M","","00:06:07","2:40:26","16","16","16",9626,"Gonzales","Scotto"
"Adrian Vali","0","M","","00:06:12","2:42:45","17","17","17",9765,"Adrian","Vali"
"Stanley Tiernan","0","M","","00:06:13","2:43:15","18","18","18",9795,"Stanley","Tiernan"
"John A Kelley","0","M","","00:06:16","2:44:39","19","19","19",9879,"John A Kelley",""
"Edward Brackett","0","M","","00:06:18","2:45:31","20","20","20",9931,"Edward","Brackett"
"Robert Cummings","0","M","","00:06:19","2:45:41","21","21","21",9941,"Robert","Cummings"
"James Coucill","0","M","","00:06:21","2:46:39","22","22","22",9999,"James","Coucill"
"Aldo Scandurra","0","M","","00:06:22","2:47:11","23","23","23",10031,"Aldo","Scandurra"
"Robert Zollinhoper","0","M","","00:06:23","2:47:27","24","24","24",10047,"Robert","Zollinhoper"
"John Booras","0","M","","00:06:23","2:47:31","25","25","25",10051,"John","Booras"
"Kent Mills","0","M","","00:06:26","2:48:59","26","26","26",10139,"Kent","Mills"
"Regis Forel","0","M","","00:06:29","2:50:09","27","27","27",10209,"Regis","Forel"
"Hans Harlacher","0","M","","00:06:30","2:50:33","28","28","28",10233,"Hans","Harlacher"
"Edward Hildreth","0","M","","00:06:30","2:50:35","29","29","29",10235,"Edward","Hildreth"
"Laurence Furnell","0","M","","00:06:32","2:51:42","30","30","30",10302,"Laurence","Furnell"
"Sid Smith","0","M","","00:06:33","2:52:09","31","31","31",10329,"Sid","Smith"
"Gerard Harvey","0","M","","00:06:35","2:52:47","32","32","32",10367,"Gerard","Harvey"
"Don Fay","0","M","","00:06:39","2:54:25","33","33","33",10465,"Don","Fay"
"Carlton Comstock","0","M","","00:06:41","2:55:27","34","34","34",10527,"Carlton","Comstock"
"Mike Bigelow","0","M","","00:06:44","2:56:33","35","35","35",10593,"Mike","Bigelow"
